TransactionID,Region,GeoZone,DeliveryDistance,DeliveryTime,ShippingMethod,LocalTaxRate,OrderValue,ProductCategory,CustomerID,WarehouseID,DeliveryStatus,DeliveryDate,OrderDate,DeliveryPartner,ShippingCost,HandlingFee,IsGift,GiftWrap,CustomerRegion
TXN000168,North,Urban,35.79,3,Standard,0.09,337.21,Clothing,CUST02773,WH002,Delivered,2022-03-26,2022-09-09,FedEx,17.63,18.58,True,False,West
TXN000169,East,Suburban,24.11,8,Express,0.1,60.88,Books,CUST01223,WH019,Delivered,2023-09-01,2022-11-28,UPS,44.4,12.82,True,False,South
TXN000170,East,Rural,87.22,11,Same Day,0.06,244.37,Clothing,CUST02600,WH016,Returned,2022-08-11,2022-01-26,UPS,6.22,8.11,True,False,East
TXN000171,Central,Urban,15.24,5,Standard,0.11,435.42,Clothing,CUST02416,WH045,Delayed,2023-06-01,2023-03-25,Local,44.42,9.49,True,True,East
TXN000172,East,Suburban,53.62,9,Express,0.12,305.81,Books,CUST02187,WH005,Delivered,2022-06-06,2023-04-29,FedEx,40.46,18.9,True,False,West
TXN000173,West,Urban,64.68,4,Express,0.11,577.65,Electronics,CUST00743,WH047,Returned,2022-11-30,2023-02-15,Local,7.75,3.01,True,True,West
TXN000174,Central,Suburban,49.88,3,Standard,0.14,958.03,Home,CUST02709,WH040,Returned,2023-06-17,2023-05-31,Local,37.5,4.28,True,True,West
TXN000175,Central,Suburban,93.92,6,Standard,0.14,686.4,Books,CUST01354,WH040,Delivered,2022-09-21,2022-05-05,Local,32.99,8.46,True,True,South
TXN000176,Central,Rural,84.55,4,Standard,0.09,455.89,Clothing,CUST01310,WH004,Returned,2023-03-20,2023-03-24,FedEx,26.88,18.06,True,False,North
TXN000177,South,Rural,75.27,13,Standard,0.1,570.5,Home,CUST00276,WH036,Delivered,2023-08-06,2022-08-27,FedEx,6.42,10.79,True,True,West
TXN000178,Central,Suburban,65.23,8,Same Day,0.12,610.84,Electronics,CUST02078,WH021,Delivered,2022-02-12,2022-07-25,Local,40.45,1.34,False,True,North
TXN000179,South,Rural,19.75,11,Express,0.09,504.53,Electronics,CUST00629,WH048,Delayed,2022-03-07,2023-09-06,DHL,30.28,13.96,True,False,South
TXN000180,West,Suburban,67.89,10,Express,0.05,380.68,Clothing,CUST01640,WH004,Delivered,2023-09-28,2022-11-21,DHL,32.7,15.91,False,True,West
TXN000181,North,Suburban,57.15,10,Standard,0.08,403.67,Home,CUST01382,WH035,Returned,2022-02-03,2023-03-22,DHL,8.53,1.05,True,False,North
TXN000182,South,Urban,93.06,2,Express,0.08,169.7,Books,CUST00121,WH019,Returned,2022-03-02,2023-12-10,DHL,12.32,2.09,False,False,East
TXN000183,North,Rural,34.07,11,Express,0.13,371.47,Home,CUST00246,WH049,Delayed,2022-11-12,2022-04-27,FedEx,35.38,14.06,True,False,West
TXN000184,East,Suburban,26.17,3,Same Day,0.06,673.56,Electronics,CUST01665,WH017,Returned,2022-01-20,2023-07-12,DHL,18.49,8.04,True,True,West
TXN000185,Central,Rural,87.43,5,Same Day,0.07,539.21,Clothing,CUST01903,WH028,Delayed,2023-05-29,2023-09-13,FedEx,15.9,1.5,False,True,East
TXN000186,East,Urban,35.2,10,Standard,0.07,559.56,Home,CUST02747,WH031,Returned,2023-02-24,2023-04-22,UPS,30.31,8.24,True,False,East
TXN000187,South,Urban,75.61,12,Standard,0.06,82.62,Home,CUST01931,WH042,Delivered,2022-02-18,2022-02-09,DHL,44.14,9.3,True,True,East
TXN000188,Central,Rural,40.83,6,Express,0.05,229.77,Electronics,CUST01080,WH042,Returned,2022-06-15,2022-09-02,FedEx,44.07,12.56,False,True,North
TXN000189,South,Suburban,30.56,10,Standard,0.14,313.59,Electronics,CUST02665,WH039,Delivered,2023-11-22,2022-10-23,FedEx,49.75,3.27,True,False,West
TXN000190,Central,Rural,46.16,12,Express,0.1,324.14,Books,CUST02428,WH001,Delayed,2023-07-28,2022-08-05,FedEx,25.85,4.28,True,True,West
TXN000191,East,Rural,60.27,13,Standard,0.09,272.78,Books,CUST01391,WH006,Delayed,2022-08-02,2022-08-01,DHL,10.07,12.24,False,False,North
TXN000192,Central,Urban,8.29,5,Standard,0.12,232.47,Home,CUST01068,WH045,Delivered,2022-02-06,2023-12-14,DHL,17.72,4.91,False,False,South
TXN000193,West,Rural,36.64,6,Standard,0.06,606.57,Clothing,CUST01025,WH014,Delivered,2022-12-05,2023-01-05,Local,18.83,14.01,True,True,East
TXN000194,Central,Rural,40.32,12,Same Day,0.07,591.54,Electronics,CUST01064,WH012,Delayed,2022-06-04,2023-10-22,FedEx,22.5,5.36,False,False,East
TXN000195,East,Rural,60.74,1,Same Day,0.09,85.38,Books,CUST00410,WH006,Delayed,2022-02-07,2022-04-26,FedEx,44.74,3.4,False,True,West
TXN000196,East,Urban,92.14,4,Express,0.13,614.38,Clothing,CUST00226,WH043,Returned,2022-12-21,2023-04-07,FedEx,43.39,16.76,True,False,West
TXN000197,East,Suburban,85.43,10,Same Day,0.11,793.77,Electronics,CUST02990,WH001,Returned,2023-12-04,2022-05-21,Local,29.42,2.21,True,False,South
TXN000198,South,Urban,63.74,12,Express,0.11,827.14,Electronics,CUST01413,WH018,Returned,2022-07-30,2022-01-27,DHL,31.23,18.03,False,False,South
TXN000199,North,Suburban,48.2,14,Same Day,0.06,207.52,Home,CUST02461,WH034,Delivered,2023-05-14,2023-12-25,Local,18.39,11.5,False,True,East
TXN000200,North,Suburban,9.23,9,Standard,0.08,778.06,Home,CUST02084,WH037,Returned,2022-01-01,2023-12-08,FedEx,14.43,12.82,False,True,East
TXN000201,Central,Rural,56.61,3,Standard,0.07,806.14,Home,CUST00048,WH049,Delivered,2023-09-21,2023-07-24,UPS,31.89,9.37,False,False,East
TXN000202,West,Rural,26.85,1,Same Day,0.08,778.89,Books,CUST02710,WH050,Delayed,2022-09-25,2023-09-05,FedEx,5.26,12.58,True,True,West
TXN000203,East,Urban,42.58,14,Same Day,0.1,465.21,Electronics,CUST02397,WH014,Delayed,2023-02-20,2023-01-05,UPS,10.97,7.83,True,False,West
TXN000204,East,Rural,75.64,5,Express,0.12,123.62,Books,CUST02398,WH010,Delayed,2023-06-15,2022-10-30,FedEx,47.68,12.33,False,True,South
TXN000205,West,Rural,4.52,1,Standard,0.09,273.66,Home,CUST02467,WH034,Delayed,2023-11-10,2023-09-04,FedEx,46.83,3.53,False,False,West
TXN000206,South,Rural,92.13,5,Standard,0.09,932.01,Clothing,CUST00890,WH015,Delivered,2022-09-24,2022-12-07,UPS,18.83,17.84,True,False,North
TXN000207,South,Urban,80.24,13,Express,0.06,727.13,Home,CUST02210,WH007,Returned,2023-03-06,2023-08-13,FedEx,22.87,5.56,True,False,South
TXN000208,North,Rural,29.98,1,Same Day,0.12,819.42,Clothing,CUST00855,WH016,Delivered,2023-03-03,2023-05-05,FedEx,41.59,9.1,False,True,East
TXN000209,South,Suburban,54.93,10,Express,0.09,698.5,Home,CUST01007,WH003,Delayed,2022-12-27,2023-05-03,FedEx,28.02,18.2,False,False,West
TXN000210,North,Urban,10.52,11,Same Day,0.13,594.03,Home,CUST00223,WH043,Returned,2023-08-25,2022-06-23,Local,39.85,10.14,False,True,South
TXN000211,North,Suburban,9.08,1,Same Day,0.09,456.39,Electronics,CUST02944,WH033,Delivered,2022-09-19,2022-11-05,FedEx,46.09,14.52,False,True,East
TXN000212,North,Suburban,4.71,8,Express,0.05,758.77,Clothing,CUST01937,WH020,Delivered,2022-08-12,2022-03-22,FedEx,34.53,11.71,False,False,North
TXN000213,North,Suburban,90.22,4,Standard,0.12,201.48,Books,CUST01667,WH031,Delayed,2022-05-21,2023-09-03,FedEx,27.02,2.33,False,False,South
TXN000214,South,Rural,7.14,14,Same Day,0.14,424.26,Home,CUST01603,WH024,Delayed,2022-02-12,2023-04-09,UPS,34.39,7.35,False,True,North
TXN000215,East,Urban,48.7,8,Express,0.12,915.67,Home,CUST00534,WH020,Returned,2023-04-18,2023-07-26,Local,16.03,2.56,True,False,East
TXN000216,North,Rural,3.38,9,Same Day,0.11,163.93,Home,CUST00648,WH021,Returned,2023-07-28,2022-03-22,Local,31.05,13.73,True,True,South
TXN000217,North,Rural,38.7,4,Express,0.05,969.1,Clothing,CUST01326,WH040,Delivered,2023-03-22,2023-05-23,UPS,44.56,5.86,False,False,West
TXN000218,North,Rural,42.71,13,Standard,0.06,308.68,Electronics,CUST02832,WH011,Delivered,2023-10-09,2023-10-24,DHL,23.53,15.39,True,False,North
TXN000219,Central,Urban,22.97,13,Same Day,0.09,573.61,Electronics,CUST01698,WH024,Delayed,2023-07-30,2022-02-21,FedEx,23.18,7.62,False,True,West
TXN000220,South,Rural,53.46,12,Same Day,0.06,293.97,Books,CUST02153,WH032,Delayed,2022-05-14,2023-07-16,Local,13.15,3.83,True,False,East
TXN000221,South,Rural,88.14,7,Standard,0.14,230.22,Books,CUST01543,WH023,Delayed,2023-04-06,2022-11-27,Local,6.84,12.39,False,False,East
TXN000222,Central,Rural,69.44,3,Same Day,0.11,552.94,Clothing,CUST00885,WH041,Returned,2023-09-24,2022-03-11,UPS,31.27,8.01,False,False,South
TXN000223,South,Urban,52.17,10,Express,0.13,43.84,Electronics,CUST01535,WH023,Delivered,2022-06-15,2023-12-09,DHL,48.85,17.94,False,False,East
TXN000224,Central,Urban,30.47,8,Express,0.14,65.53,Books,CUST01761,WH026,Returned,2023-03-05,2023-01-18,FedEx,49.7,13.67,False,True,South
TXN000225,North,Suburban,23.62,14,Same Day,0.12,786.78,Home,CUST02723,WH033,Delivered,2023-01-25,2022-07-17,UPS,11.4,17.54,True,False,South
TXN000226,East,Suburban,90.58,11,Express,0.12,37.78,Clothing,CUST01740,WH004,Returned,2022-10-12,2023-11-01,FedEx,20.34,5.34,True,False,South
TXN000227,South,Suburban,36.45,3,Same Day,0.11,785.18,Electronics,CUST02437,WH007,Delayed,2023-10-05,2022-02-10,DHL,43.87,2.26,True,True,South
TXN000228,North,Urban,87.69,7,Same Day,0.06,922.5,Electronics,CUST01421,WH002,Delayed,2023-02-08,2023-09-24,UPS,7.92,7.58,False,False,South
TXN000229,East,Urban,34.21,10,Standard,0.06,488.38,Clothing,CUST00029,WH004,Returned,2022-07-22,2022-11-16,FedEx,43.58,11.11,True,False,East
TXN000230,South,Rural,32.94,10,Standard,0.14,502.79,Books,CUST01151,WH005,Delayed,2023-09-23,2023-02-10,Local,40.04,10.31,True,False,South
TXN000231,Central,Urban,90.54,14,Same Day,0.1,133.07,Home,CUST00112,WH003,Delivered,2022-09-13,2022-09-24,DHL,39.97,10.93,False,False,South
TXN000232,East,Suburban,70.97,14,Express,0.09,612.23,Home,CUST00709,WH046,Delivered,2022-11-16,2022-07-31,DHL,5.56,14.46,False,True,East
TXN000233,South,Urban,43.5,1,Express,0.08,712.23,Home,CUST02668,WH005,Delayed,2023-01-22,2022-04-28,FedEx,11.59,8.41,False,True,West
TXN000234,North,Rural,70.17,7,Express,0.11,672.22,Home,CUST01861,WH048,Delayed,2023-05-30,2023-03-23,FedEx,12.95,15.82,False,True,North
TXN000235,East,Suburban,10.11,3,Same Day,0.08,940.03,Electronics,CUST01616,WH010,Delayed,2022-05-05,2023-09-08,Local,23.54,2.89,True,False,West
TXN000236,Central,Urban,18.26,13,Express,0.14,383.45,Clothing,CUST02736,WH028,Delayed,2022-07-30,2022-02-03,DHL,19.26,19.72,False,True,West
TXN000237,South,Suburban,75.36,6,Express,0.11,425.06,Clothing,CUST01800,WH048,Delayed,2022-12-12,2022-10-29,UPS,45.36,16.9,True,False,West
TXN000238,East,Urban,85.29,4,Same Day,0.15,259.95,Clothing,CUST00310,WH037,Delivered,2023-07-03,2023-03-04,UPS,21.63,13.89,False,True,North
TXN000239,South,Rural,14.75,3,Express,0.05,792.99,Clothing,CUST02755,WH024,Returned,2023-10-13,2023-01-09,UPS,27.16,12.19,True,False,East
TXN000240,East,Suburban,50.5,1,Express,0.11,981.35,Home,CUST00643,WH029,Delivered,2023-02-10,2023-09-24,DHL,12.66,16.63,True,False,South
TXN000241,Central,Suburban,55.68,14,Express,0.14,766.15,Books,CUST00054,WH013,Delayed,2023-03-08,2023-04-15,FedEx,29.94,6.84,True,True,East
TXN000242,North,Rural,7.72,2,Same Day,0.12,928.82,Electronics,CUST02305,WH026,Delivered,2023-11-30,2022-06-20,UPS,46.85,5.56,False,True,North
TXN000243,North,Rural,27.82,6,Standard,0.07,998.88,Books,CUST01861,WH011,Delayed,2022-03-01,2022-11-29,UPS,22.63,9.4,False,False,North
TXN000244,North,Rural,45.52,9,Same Day,0.1,54.73,Electronics,CUST02506,WH041,Delayed,2023-02-07,2022-07-03,Local,38.29,17.53,True,True,West
TXN000245,East,Suburban,92.3,2,Express,0.06,409.47,Clothing,CUST02556,WH017,Delayed,2023-04-13,2023-10-07,DHL,11.1,3.09,True,True,South
TXN000246,Central,Urban,60.87,10,Standard,0.13,920.47,Clothing,CUST02897,WH034,Delivered,2023-02-04,2022-01-20,Local,16.7,7.07,True,False,West
TXN000247,East,Rural,22.55,4,Standard,0.12,776.92,Books,CUST02097,WH009,Delivered,2022-03-29,2023-12-23,DHL,40.81,18.94,False,True,North
TXN000248,Central,Suburban,68.48,11,Standard,0.11,737.83,Books,CUST00461,WH004,Delayed,2022-04-20,2022-10-08,FedEx,26.77,11.73,True,False,North
TXN000249,North,Rural,38.54,14,Express,0.06,295.82,Books,CUST01438,WH021,Delivered,2022-10-29,2023-12-07,UPS,22.07,7.39,False,True,East
TXN000250,East,Urban,64.13,5,Standard,0.08,581.87,Home,CUST00907,WH045,Returned,2023-10-05,2022-03-02,FedEx,44.84,18.93,True,False,East
TXN000251,South,Urban,2.05,14,Standard,0.07,279.09,Clothing,CUST01853,WH040,Returned,2023-04-18,2022-08-27,Local,42.86,14.62,False,True,South
TXN000252,East,Urban,43.44,5,Same Day,0.12,518.82,Clothing,CUST00364,WH031,Delivered,2022-10-21,2023-07-08,Local,45.08,6.21,True,False,West
TXN000253,12/05/2023,Urban,71.03,8,Same Day,0.06,463.16,Electronics,CUST02748,WH002,Returned,2023-01-27,2023-08-11,Local,28.35,12.97,False,False,South
TXN000254,West,Urban,77.2,4,Standard,0.08,474.51,Books,CUST02736,WH008,Delayed,2023-01-03,2022-11-12,FedEx,38.96,5.55,True,True,South
TXN000255,South,Urban,94.58,3,Same Day,0.05,977.34,Home,CUST00119,WH021,Delayed,2023-03-08,2022-09-22,DHL,23.22,4.05,True,True,West
TXN000256,West,Suburban,47.57,10,Standard,0.1,215.83,Clothing,CUST00960,WH023,Returned,2023-08-03,2022-02-02,FedEx,10.22,7.12,False,False,North
TXN000257,East,Suburban,92.79,2,Standard,0.14,721.23,Books,CUST02137,WH003,Returned,2022-10-02,2023-09-07,Local,14.32,19.47,False,True,South
TXN000258,Central,Rural,80.96,9,Express,0.11,605.45,Home,CUST01078,WH019,Delivered,2022-03-28,2023-03-02,DHL,37.78,7.89,True,False,South
TXN000259,North,Rural,46.63,11,Express,0.14,469.62,Home,CUST01376,WH032,Returned,2023-06-12,2022-06-28,FedEx,18.13,1.52,True,False,East
,South,Rural,65.26,8,Express,0.12,426.84,Electronics,CUST01326,WH002,Delivered,2023-12-20,2022-04-20,DHL,7.51,19.53,False,False,East
TXN000261,South,Rural,92.48,4,Same Day,0.12,137.55,Electronics,CUST02050,WH046,Delayed,2022-01-07,2022-08-26,FedEx,10.05,5.82,False,True,West
TXN000262,West,Urban,36.13,1,Express,0.12,273.31,Home,CUST00915,WH010,Returned,2022-10-01,2023-03-17,UPS,35.52,13.07,True,False,South
TXN000263,West,Rural,93.33,8,Standard,0.14,92.88,Books,CUST02615,WH020,Delivered,2023-01-21,2022-12-13,FedEx,7.97,1.81,True,False,East
TXN000264,West,Rural,76.2,1,Same Day,0.07,547.28,Books,CUST00270,WH021,Delayed,2022-05-06,2022-06-20,FedEx,45.14,8.34,True,True,North
TXN000265,Central,Urban,12.52,12,Express,0.07,708.77,Books,CUST01457,WH032,Delayed,2022-04-27,2022-01-13,UPS,6.41,1.35,False,False,West
TXN000266,North,Urban,81.73,9,Standard,0.09,421.49,Electronics,CUST02732,WH018,Returned,2022-04-26,2023-11-11,FedEx,40.51,17.73,False,False,North
TXN000267,North,Urban,30.54,11,Standard,0.06,876.36,Clothing,CUST01283,WH048,Delivered,2022-09-25,2023-05-29,UPS,37.14,11.53,False,True,North
TXN000268,East,Urban,4.89,7,Standard,0.08,895.96,Electronics,CUST02255,WH025,Delivered,2023-03-06,2023-12-22,DHL,13.75,18.32,True,False,East
TXN000269,Central,Urban,51.5,14,Same Day,0.12,101.4,Books,CUST02609,WH019,Delayed,2022-11-16,2023-08-13,DHL,19.74,10.14,True,True,South
TXN000270,West,Suburban,95.09,2,Standard,0.08,726.11,Electronics,CUST01051,WH048,Delayed,2022-10-30,2022-05-04,Local,25.24,5.41,True,True,North
TXN000271,North,Suburban,83.61,12,Express,0.06,140.2,Electronics,CUST00391,WH002,Returned,2023-03-17,2022-04-18,DHL,10.24,1.51,True,True,South
TXN000272,Central,Rural,58.25,4,Express,0.11,62.28,Clothing,CUST02257,WH041,Delivered,2023-11-01,2023-03-07,Local,39.12,13.73,True,False,East
TXN000273,North,Rural,93.88,6,Express,0.11,407.59,Books,CUST00597,WH033,Returned,2023-10-13,2023-03-31,UPS,40.35,10.73,False,True,West
TXN000274,Central,Rural,32.56,11,Express,0.11,722.94,Home,CUST00996,WH002,Delayed,2022-11-01,2023-11-05,FedEx,28.42,2.61,False,False,North
,Central,Suburban,48.76,3,Standard,0.12,491.33,Electronics,CUST02871,WH007,Returned,2023-05-25,2023-09-13,FedEx,34.39,6.43,False,True,West
TXN000276,North,Suburban,83.87,9,Same Day,0.14,688.78,Books,CUST01897,WH035,Delayed,2022-07-20,2022-12-22,UPS,44.28,3.9,True,True,North
TXN000277,West,Rural,14.06,3,Standard,0.06,710.75,Books,CUST02201,WH048,Returned,2023-03-06,2022-08-08,UPS,31.19,4.17,False,False,East
,North,Rural,29.52,6,Same Day,0.13,146.89,Home,CUST00677,WH037,Delayed,2022-07-24,2022-07-04,UPS,45.57,15.7,True,False,South
TXN000279,Central,Urban,62.03,12,Express,0.15,675.21,Electronics,CUST02220,WH020,Delayed,2022-12-05,2022-02-10,DHL,43.89,11.8,False,True,West
TXN000280,Central,Urban,48.92,14,Same Day,0.09,896.58,Clothing,CUST01408,WH010,Returned,2022-01-20,2023-07-31,DHL,9.02,12.0,False,False,South
TXN000281,Central,Suburban,54.24,12,Express,0.06,101.0,Electronics,CUST02354,WH019,Delayed,2023-10-25,2023-05-31,UPS,14.09,18.8,False,False,East
TXN000282,South,Rural,55.55,6,Standard,0.09,184.97,Clothing,CUST00865,WH009,Delayed,2023-06-24,2022-06-23,UPS,44.74,1.45,True,False,East
TXN000283,South,Urban,25.27,3,Standard,0.07,782.05,Electronics,CUST00044,WH025,Delayed,2023-02-26,2022-08-12,DHL,25.4,18.56,True,False,North
TXN000284,South,Urban,75.18,4,Standard,0.08,983.86,Home,CUST01101,WH034,Delayed,2022-09-28,2023-02-26,FedEx,41.12,14.07,False,True,South
TXN000285,West,Suburban,93.68,7,Standard,0.14,847.72,Clothing,CUST00840,WH035,Returned,2022-10-12,2022-07-09,DHL,38.01,18.82,True,False,North
TXN000286,East,Rural,61.95,3,Standard,0.11,270.29,Electronics,CUST02672,WH036,Delayed,2023-09-01,2023-11-27,UPS,46.64,12.13,True,True,West
TXN000287,Central,Urban,33.58,6,Same Day,0.11,459.43,Electronics,CUST02661,WH042,Delivered,2022-06-24,2022-08-31,UPS,41.17,13.19,True,False,East
TXN000288,East,Rural,89.57,6,Same Day,0.07,616.98,Clothing,CUST00323,WH002,Delayed,2022-08-17,2023-02-25,DHL,32.56,10.56,False,True,West
TXN000289,South,Rural,74.65,10,Same Day,0.12,297.26,Electronics,CUST02914,WH003,Returned,2022-06-08,2023-03-12,FedEx,15.93,12.51,False,True,North
TXN000290,West,Urban,42.78,12,Same Day,0.12,448.08,Electronics,CUST01836,WH012,Returned,2023-06-06,2023-11-24,UPS,40.47,17.31,False,True,South
TXN000291,West,Rural,22.24,1,Express,0.09,936.05,Electronics,CUST00830,WH002,Delivered,2023-02-27,2022-04-05,Local,17.85,3.89,False,True,South
TXN000292,South,Suburban,91.11,6,Standard,0.11,546.4,Books,CUST02532,WH038,Delivered,2023-09-16,2022-05-31,DHL,25.91,17.47,True,False,North
TXN000293,Central,Rural,95.71,9,Same Day,0.07,385.97,Clothing,CUST00357,WH047,Delayed,2022-04-12,2023-05-26,FedEx,10.21,5.83,True,True,East
TXN000294,West,Suburban,37.19,6,Express,0.06,670.88,Clothing,CUST01062,WH006,Returned,2023-09-09,2023-07-19,UPS,34.26,13.93,False,False,South
TXN000295,Central,Urban,68.29,3,Same Day,0.07,465.76,Electronics,CUST02729,WH024,Delayed,2023-11-10,2022-06-25,DHL,8.78,17.27,False,False,North
TXN000296,Central,Urban,54.78,7,Express,0.07,850.12,Books,CUST02672,WH025,Delivered,2023-05-14,2023-04-02,UPS,17.83,6.78,False,False,South
TXN000297,South,Urban,79.95,8,Express,0.14,93.41,Books,CUST00746,WH024,Delayed,2022-03-11,2022-05-16,DHL,6.32,14.36,False,False,West
TXN000298,South,Suburban,97.25,11,Express,0.12,734.14,Clothing,CUST01197,WH021,Returned,2023-04-03,2023-01-05,DHL,39.85,19.94,False,False,East
TXN000299,South,Urban,16.01,10,Express,0.11,383.48,Books,CUST01294,WH022,Delivered,2022-09-13,2023-06-23,UPS,33.32,17.04,False,True,South
TXN000300,South,Suburban,37.27,8,Same Day,0.08,949.64,Clothing,CUST00729,WH049,Returned,2023-03-25,2022-04-25,UPS,20.63,11.72,True,True,West
,West,Urban,81.19,6,Standard,0.14,994.84,Home,CUST01973,WH013,Delivered,2023-11-04,2022-11-29,UPS,9.54,5.41,True,False,South
TXN000302,South,Rural,48.35,5,Same Day,0.1,60.61,Home,CUST02616,WH021,Delivered,2023-10-06,2022-11-12,FedEx,33.94,9.82,True,True,East
TXN000303,South,Rural,36.78,6,Express,0.08,75.99,Books,CUST02907,WH049,Returned,2023-12-23,2022-12-21,DHL,36.95,11.66,True,True,East
TXN000304,East,Urban,10.83,8,Same Day,0.11,353.79,Electronics,CUST02272,WH018,Delayed,2022-11-23,2022-03-16,Local,32.03,4.71,True,True,South
TXN000305,East,Rural,62.96,9,Standard,0.06,782.2,Clothing,CUST02107,WH050,Delayed,2023-02-25,2022-08-20,UPS,33.75,14.61,False,False,West
TXN000306,South,Urban,67.68,12,Express,0.14,62.93,Clothing,CUST02086,WH020,Delivered,2022-02-03,2023-02-15,FedEx,20.16,4.24,True,False,West
TXN000307,Central,Urban,38.17,10,Standard,0.08,370.6,Clothing,CUST02809,WH004,Returned,2023-06-14,2022-04-17,FedEx,14.73,5.73,False,False,West
TXN000308,South,Rural,5.01,3,Express,0.1,129.99,Clothing,CUST00904,WH035,Returned,2022-11-05,2023-04-21,Local,25.12,15.74,False,True,West
TXN000309,East,Suburban,5.15,12,Standard,0.11,58.46,Clothing,CUST02597,WH006,Returned,2023-11-21,2022-04-27,UPS,14.87,4.58,True,False,North
TXN000310,North,Suburban,14.41,9,Standard,0.12,114.4,Home,CUST02106,WH046,Delivered,2023-02-08,2023-11-15,UPS,46.04,18.4,True,True,West
TXN000311,South,Urban,32.95,13,Express,0.14,492.43,Clothing,CUST00660,WH035,Returned,2022-02-19,2022-05-16,DHL,13.87,7.49,True,False,West
TXN000312,North,Rural,13.43,13,Standard,0.07,472.02,Clothing,CUST02149,WH011,Returned,2023-06-28,2023-04-26,UPS,20.87,6.32,True,True,West
TXN000313,North,Rural,38.68,4,Express,0.09,598.19,Electronics,CUST02196,WH013,Delayed,2023-04-26,2023-03-25,DHL,40.1,12.82,True,True,East
TXN000314,West,Rural,73.49,2,Standard,0.06,304.27,Electronics,CUST01929,WH015,Delayed,2022-11-28,2022-08-30,DHL,12.91,16.36,False,False,South
,East,Urban,33.25,10,Same Day,0.13,638.12,Home,CUST01774,WH030,Delayed,2022-10-06,2023-04-12,DHL,34.64,16.95,False,True,North
TXN000316,East,Suburban,18.27,6,Express,0.08,686.01,Books,CUST02586,WH032,Delayed,2023-10-12,2022-04-09,DHL,38.8,3.17,False,True,East
TXN000317,East,Rural,58.21,12,Same Day,0.08,860.23,Clothing,CUST00589,WH015,Returned,2023-02-22,2022-08-14,FedEx,34.76,12.48,True,True,East
TXN000318,West,Rural,59.33,9,Express,0.09,401.18,Clothing,CUST02683,WH027,Delayed,2023-07-11,2023-05-16,DHL,48.04,6.04,False,True,South
TXN000319,West,Rural,89.69,11,Express,0.09,843.86,Clothing,CUST01156,WH006,Delayed,2022-02-22,2022-02-06,DHL,42.8,16.05,True,False,West
TXN000320,North,Rural,60.31,10,Standard,0.07,965.39,Books,CUST02400,WH018,Returned,2022-04-01,2023-08-16,DHL,22.93,9.5,True,False,West
TXN000321,West,Suburban,75.36,6,Express,0.08,690.4,Books,CUST00770,WH043,Returned,2022-10-13,2022-08-16,DHL,25.81,6.61,True,True,East
