ProductID,Category,LaunchDate,Cost,Price,Margin,UnitsSold,StockLevel,BundleID,Rating,ReturnRate,SupplierID,WarrantyMonths,IsFeatured,Color,Size,Weight,Material,EcoFriendly,Season
PROD0438,Toys,2022-11-02,285.24,447.19,161.95,80,566,BND016,4.7,0.1,SUP0163,23,False,White,L,3.49,Fabric,False,Fall
PROD0542,Home,2022-04-01,225.37,536.32,310.95000000000005,93,135,BND072,1.1,0.29,SUP0095,6,True,Green,S,3.76,Plastic,False,Summer
PROD0962,Books,2023-08-06,184.05,781.65,597.5999999999999,336,659,BND059,2.8,0.07,SUP0092,35,False,Blue,XL,2.56,Wood,True,Winter
PROD0644,Toys,2023-10-25,54.24,847.26,793.02,127,529,BND024,3.0,0.11,SUP0091,34,False,Red,S,4.29,Wood,False,Spring
PROD0129,Books,2023-01-21,30.29,123.0,92.71000000000001,67,60,BND070,3.9,0.02,SUP0152,31,True,Black,M,3.73,Fabric,False,Spring
PROD0680,Clothing,2023-01-03,287.5,601.59,314.09000000000003,330,690,BND081,1.0,0.08,SUP0144,5,False,Black,L,4.41,Fabric,True,Summer
PROD0906,Toys,2022-12-18,227.62,306.47,78.85000000000002,110,595,BND008,2.3,0.23,SUP0200,18,True,White,L,3.74,Fabric,False,Summer
PROD0286,Electronics,2022-07-17,279.92,630.0,350.08,164,125,BND078,4.0,0.16,SUP0099,16,False,Black,L,2.92,Fabric,True,Spring
PROD0904,Electronics,2022-10-25,6.55,124.72,118.17,105,548,BND056,2.6,0.25,SUP0137,14,False,Green,L,2.49,Fabric,True,Summer
PROD0581,Toys,2023-01-12,262.76,843.51,580.75,45,292,BND087,2.8,0.09,SUP0130,12,False,Black,S,4.73,Fabric,False,Fall
PROD0112,Toys,2022-07-13,147.9,415.33,267.42999999999995,328,722,BND058,1.4,0.25,SUP0007,10,False,Green,L,1.89,Fabric,True,Winter
PROD0335,,2023-07-27,216.28,653.54,437.26,230,438,BND065,1.3,0.07,SUP0045,15,False,Green,M,0.89,Plastic,True,Spring
PROD0171,Books,2023-02-24,57.56,964.28,906.72,349,554,BND047,2.1,0.09,SUP0001,15,True,Black,XL,2.27,Fabric,False,Summer
PROD0811,Home,2023-12-17,103.64,729.53,625.89,263,382,BND063,1.2,0.15,SUP0113,15,False,Green,S,2.61,Wood,True,Summer
PROD0989,Electronics,2022-07-27,267.08,423.56,156.48000000000002,263,40,BND056,3.9,0.22,SUP0200,9,False,White,XL,4.02,Plastic,True,Winter
PROD0133,Home,2023-05-03,110.46,172.81,62.35000000000001,254,33,BND079,4.8,0.29,SUP0019,26,False,Red,XL,4.05,Fabric,True,Summer
PROD0645,Clothing,2023-05-15,246.59,603.35,356.76,499,142,BND034,3.3,0.23,SUP0126,32,True,Red,XL,0.44,Fabric,True,Fall
PROD0382,Home,2023-01-12,46.45,376.74,330.29,439,125,BND024,2.2,0.21,SUP0193,0,True,Blue,XL,1.92,Metal,False,Spring
PROD0483,Clothing,2023-05-01,40.94,249.88,208.94,421,288,BND018,1.4,0.06,SUP0105,11,True,Black,S,1.4,Wood,False,Summer
PROD0497,Clothing,2022-09-02,238.77,419.51,180.73999999999998,177,765,BND080,4.1,0.01,SUP0107,31,False,White,S,4.63,Metal,False,Winter
PROD0189,Books,2022-10-22,141.12,898.28,757.16,217,67,BND034,2.8,0.02,SUP0073,9,True,White,M,4.69,Plastic,False,Spring
PROD0732,Toys,2022-06-24,41.78,897.94,856.1600000000001,116,634,BND070,1.1,0.17,SUP0077,2,True,White,M,2.51,Wood,False,Spring
PROD0540,Home,2022-10-16,32.36,301.21,268.84999999999997,354,268,BND068,2.4,0.09,SUP0191,23,True,White,M,3.85,Metal,False,Winter
PROD0454,Home,2022-05-01,111.59,839.75,728.16,165,29,BND046,1.5,0.3,SUP0040,17,False,Black,L,2.38,Plastic,True,Summer
PROD0524,Toys,2023-12-15,282.98,771.3,488.31999999999994,306,1,BND079,4.8,0.19,SUP0088,11,True,Green,XL,0.29,Wood,True,Spring
PROD0435,Home,2023-03-18,264.47,369.28,104.80999999999995,498,836,BND099,4.4,0.14,SUP0157,34,False,Green,XL,2.74,Fabric,True,Spring
PROD0952,Electronics,2022-02-13,110.0,897.98,787.98,467,86,BND069,2.8,0.21,SUP0177,10,False,Red,M,2.58,Plastic,True,Summer
PROD0865,Electronics,2022-03-11,77.79,63.42,-14.370000000000005,32,430,BND019,1.7,0.16,SUP0114,27,True,Blue,S,2.19,Plastic,True,Fall
PROD0099,Toys,2022-03-29,38.1,786.69,748.59,217,442,BND051,4.3,0.25,SUP0090,0,False,White,L,1.79,Fabric,True,Summer
PROD0694,Clothing,2023-02-25,181.3,619.74,438.44,131,637,BND008,3.4,0.04,SUP0078,35,True,White,S,1.53,Fabric,False,Summer
PROD0372,Electronics,2023-04-26,70.89,682.77,611.88,26,944,BND097,3.9,0.14,SUP0056,3,False,Red,S,3.23,Fabric,False,Fall
PROD0087,Electronics,2022-09-29,257.32,356.18,98.86000000000001,304,923,BND051,4.8,0.19,SUP0136,16,True,Blue,M,3.04,Wood,False,Winter
PROD0192,Toys,2023-10-24,24.12,430.68,406.56,435,46,BND097,2.0,0.28,SUP0177,13,False,Black,S,2.79,Plastic,True,Summer
PROD0456,Clothing,2022-12-19,31.47,655.0,623.53,301,902,BND060,2.9,0.01,SUP0149,2,False,Green,S,0.21,Plastic,False,Summer
PROD0597,Books,2022-05-16,40.59,282.32,241.73,228,434,BND004,3.9,0.3,SUP0198,4,False,White,L,0.89,Plastic,False,Winter
PROD0039,Books,2023-01-21,30.7,366.22,335.52000000000004,355,381,BND060,3.5,0.04,SUP0200,31,True,Green,L,3.39,Fabric,False,Winter
PROD0217,Toys,2022-06-06,260.17,623.19,363.02000000000004,29,456,BND033,1.2,0.24,SUP0178,25,False,White,S,2.56,Fabric,True,Spring
PROD0827,Toys,2022-07-16,185.75,690.85,505.1,94,911,BND068,2.6,0.2,SUP0152,21,True,Black,S,4.46,Metal,True,Fall
PROD0081,Books,2022-08-24,146.75,865.31,718.56,181,473,BND043,2.4,0.26,SUP0052,13,True,White,M,2.33,Fabric,False,Fall
PROD0432,Toys,2023-04-05,255.07,363.18,108.11000000000001,277,653,BND073,4.8,0.24,SUP0116,20,False,White,S,4.75,Wood,False,Spring
PROD0560,Toys,2023-06-08,157.2,614.21,457.01000000000005,181,157,BND025,2.8,0.28,SUP0044,20,True,Red,M,2.75,Plastic,False,Summer
PROD0728,Toys,2022-07-15,288.7,42.42,-246.27999999999997,471,432,BND056,2.4,0.17,SUP0061,33,True,Green,L,2.02,Plastic,False,Spring
PROD0007,Home,2022-09-05,37.85,674.27,636.42,180,930,BND087,4.8,0.17,SUP0198,0,False,Red,S,3.65,Metal,False,Winter
PROD0066,Clothing,2022-02-02,150.44,800.83,650.3900000000001,45,967,BND075,1.6,0.18,SUP0110,28,True,White,M,2.91,Metal,False,Summer
PROD0315,Electronics,2022-06-01,289.96,117.48,-172.47999999999996,11,911,BND023,3.5,0.12,SUP0149,5,False,Black,M,2.49,Wood,False,Fall
PROD0496,Toys,2023-01-06,23.23,41.76,18.529999999999998,42,308,BND038,2.4,0.01,SUP0132,9,False,Red,XL,1.57,Plastic,True,Fall
PROD0155,Home,2023-09-17,237.08,936.07,698.99,67,555,BND063,3.9,0.03,SUP0178,22,False,Black,M,3.38,Plastic,True,Summer
PROD0722,Home,2022-10-11,222.82,875.71,652.8900000000001,230,158,BND011,4.0,0.29,SUP0012,3,False,Green,L,1.92,Metal,False,Fall
PROD0315,Toys,2023-07-10,259.01,323.63,64.62,141,156,BND076,3.2,0.19,SUP0149,16,True,Black,M,2.46,Fabric,True,Winter
PROD0134,Toys,2023-07-26,254.95,374.14,119.19,284,655,BND093,4.6,0.13,SUP0042,5,False,Green,XL,4.96,Fabric,True,Fall
PROD0576,Home,2022-11-06,196.73,406.33,209.6,355,91,BND096,4.5,0.06,SUP0091,6,False,Red,XL,1.6,Fabric,True,Spring
PROD0738,Home,2022-07-30,54.08,397.76,343.68,145,696,BND036,3.6,0.28,SUP0172,22,False,White,XL,2.94,Wood,False,Winter
PROD0316,Books,2022-10-24,29.77,747.72,717.95,207,64,BND018,3.2,0.29,SUP0032,15,False,White,S,1.5,Wood,False,Fall
PROD0869,Books,2023-04-12,210.74,377.67,166.93,329,484,BND080,2.4,0.01,SUP0084,5,False,Blue,L,2.02,Plastic,True,Fall
PROD0492,Books,2022-01-13,108.13,601.94,493.81000000000006,367,354,BND069,2.8,0.01,SUP0052,2,False,Black,S,1.09,Fabric,False,Winter
PROD0001,Toys,2022-09-25,294.55,568.96,274.41,435,222,BND072,3.0,0.08,SUP0113,17,True,Red,XL,4.1,Wood,False,Summer
PROD0241,Clothing,2022-01-27,33.49,450.73,417.24,479,185,BND084,4.3,0.23,SUP0174,7,False,Black,S,1.67,Metal,True,Fall
PROD0276,Books,2022-06-18,213.75,80.47,-133.28,260,144,BND073,4.8,0.13,SUP0040,35,True,Black,M,2.25,Metal,False,Spring
PROD0992,Clothing,2022-06-28,222.43,718.85,496.42,246,918,BND082,2.2,0.1,SUP0144,26,True,White,S,3.67,Wood,False,Fall
PROD0346,Clothing,2022-05-03,88.96,113.42,24.460000000000008,108,686,BND076,3.4,0.01,SUP0142,10,False,Green,M,2.3,Plastic,True,Winter
PROD0989,Toys,2023-04-07,287.7,910.66,622.96,411,295,BND025,4.5,0.29,SUP0084,35,False,Blue,XL,2.81,Plastic,False,Spring
PROD0473,Clothing,2022-01-01,204.3,779.05,574.75,37,270,BND053,4.2,0.28,SUP0107,22,True,Blue,XL,1.01,Fabric,False,Spring
PROD0410,Home,2023-03-03,202.72,132.48,-70.24000000000001,143,517,BND097,1.8,0.04,SUP0026,3,False,White,M,2.67,Wood,True,Spring
PROD0092,Toys,2023-06-26,138.77,266.73,127.96000000000001,122,707,BND018,3.9,0.26,SUP0112,18,True,Green,L,2.86,Metal,False,Fall
PROD0448,Clothing,2023-11-11,63.62,658.09,594.47,83,228,BND066,1.0,0.2,SUP0105,2,True,White,XL,1.1,Plastic,False,Winter
PROD0724,Electronics,2022-07-03,137.63,178.32,40.69,492,599,BND035,2.3,0.05,SUP0003,12,True,Blue,L,1.11,Plastic,True,Winter
PROD0016,Home,2022-11-07,189.03,521.05,332.02,310,32,BND040,2.6,0.27,SUP0145,14,False,Green,M,3.76,Plastic,True,Summer
PROD0649,Clothing,2022-11-04,8.37,817.77,809.4,477,628,BND011,1.4,0.01,SUP0018,11,True,Red,XL,1.33,Wood,True,Spring
PROD0992,Toys,2023-09-15,123.05,494.01,370.96,48,13,BND049,3.6,0.22,SUP0123,10,False,Blue,S,2.89,Fabric,True,Spring
PROD0033,Clothing,2023-07-14,225.67,599.76,374.09000000000003,323,733,BND024,1.5,0.08,SUP0189,34,True,Blue,L,2.02,Metal,False,Summer
PROD0403,Home,2023-05-15,262.24,462.75,200.51,71,752,BND051,3.0,0.26,SUP0055,10,True,Green,XL,4.59,Metal,False,Spring
PROD0191,Clothing,2023-01-05,218.69,988.05,769.3599999999999,351,952,BND019,1.0,0.07,SUP0051,20,False,Green,M,0.58,Wood,True,Spring
PROD0961,Books,2022-01-20,238.2,784.73,546.53,24,684,BND037,2.5,0.08,SUP0090,4,True,Green,XL,1.22,Fabric,False,Spring
PROD0060,Toys,2022-01-12,238.38,209.82,-28.560000000000002,112,187,BND015,4.6,0.27,SUP0131,16,True,White,XL,1.8,Fabric,False,Summer
PROD0346,Home,2023-04-10,62.75,881.63,818.88,427,889,BND089,1.5,0.23,SUP0082,2,False,White,L,2.78,Plastic,False,Fall
PROD0007,Toys,2023-01-31,296.89,776.5,479.61,80,637,BND058,2.2,0.22,SUP0055,22,False,Red,XL,0.86,Plastic,True,Fall
PROD0691,Home,2022-12-14,87.81,160.4,72.59,286,619,BND068,4.0,0.05,SUP0096,16,True,White,M,1.14,Metal,False,Spring
PROD0570,Home,2023-07-19,238.6,320.41,81.81000000000003,179,339,BND099,4.8,0.2,SUP0169,14,False,White,S,4.09,Fabric,False,Summer
PROD0647,Toys,2023-09-12,43.74,609.51,565.77,453,129,BND033,3.1,0.2,SUP0126,8,True,White,XL,3.34,Plastic,False,Spring
PROD0968,Clothing,2022-07-14,134.24,580.64,446.4,214,374,BND038,1.1,0.24,SUP0046,12,False,Blue,S,0.75,Fabric,True,Winter
PROD0040,Home,2023-12-28,175.12,808.16,633.04,80,349,BND012,2.6,0.27,SUP0088,11,False,Green,XL,1.25,Plastic,True,Summer
PROD0028,Home,2023-08-10,299.99,31.57,-268.42,79,11,BND020,1.4,0.22,SUP0112,16,True,Blue,L,2.9,Plastic,False,Winter
PROD0813,Clothing,2022-06-06,192.07,263.57,71.5,243,726,BND051,4.8,0.15,SUP0150,6,True,White,L,2.31,Plastic,True,Fall
PROD0182,Books,2023-01-19,93.52,761.48,667.96,485,63,BND092,3.6,0.1,SUP0107,26,False,Black,S,1.16,Fabric,True,Spring
PROD0164,Home,2022-01-22,250.46,787.02,536.56,436,444,BND055,3.8,0.15,SUP0046,3,False,White,L,4.88,Metal,True,Fall
PROD0600,Toys,2023-08-15,46.91,560.7,513.7900000000001,215,931,BND078,2.7,0.11,SUP0019,7,False,Red,XL,2.7,Fabric,True,Fall
PROD0435,Home,2022-01-19,270.83,683.32,412.49000000000007,27,763,BND071,3.6,0.16,SUP0136,29,False,Green,XL,2.56,Plastic,False,Spring
PROD0329,Home,2022-03-06,106.36,556.48,450.12,189,987,BND012,3.7,0.22,SUP0120,4,False,Blue,L,1.71,Wood,True,Summer
PROD0721,Home,2023-05-23,141.31,898.67,757.3599999999999,459,429,BND050,1.4,0.26,SUP0121,3,False,Blue,M,3.23,Fabric,False,Winter
PROD0030,Home,2023-11-19,128.26,667.16,538.9,59,691,BND061,2.3,0.19,SUP0062,2,True,Red,XL,4.35,Fabric,False,Summer
PROD0938,Home,2022-09-07,46.2,151.48,105.27999999999999,11,929,BND092,4.1,0.28,SUP0045,1,True,Red,XL,4.61,Metal,False,Spring
PROD0031,Clothing,2022-07-25,137.21,868.37,731.16,83,551,BND030,4.9,0.2,SUP0075,3,True,Red,S,1.85,Wood,True,Winter
PROD0188,Toys,2023-07-26,60.45,611.49,551.04,238,778,BND053,4.3,0.19,SUP0092,18,True,Green,L,4.02,Plastic,True,Fall
PROD0984,Home,2023-02-12,232.69,962.76,730.0699999999999,395,678,BND099,2.9,0.02,SUP0168,19,True,Blue,M,4.48,Plastic,False,Spring
PROD0361,Electronics,2023-07-31,113.89,541.42,427.53,175,484,BND093,3.7,0.08,SUP0169,29,False,Blue,XL,3.98,Metal,True,Spring
PROD0428,Home,2023-08-16,182.11,521.31,339.19999999999993,232,679,BND024,4.3,0.16,SUP0031,28,True,Green,L,4.62,Fabric,False,Winter
PROD0135,Home,2022-12-04,278.94,704.82,425.88000000000005,128,642,BND079,3.4,0.11,SUP0003,16,True,White,S,1.01,Wood,False,Spring
PROD0958,Home,2022-06-08,195.79,722.59,526.8000000000001,420,217,BND090,1.8,0.25,SUP0008,9,True,Blue,S,1.71,Plastic,False,Fall
PROD0483,Books,2023-07-11,169.09,337.61,168.52,372,812,BND046,2.5,0.06,SUP0135,26,False,Blue,XL,0.97,Metal,False,Summer
PROD0338,Books,2023-07-25,294.22,226.26,-67.96000000000004,348,698,BND036,3.2,0.05,SUP0136,0,True,Green,M,0.14,Wood,False,Spring
PROD0559,Electronics,2022-08-26,42.87,513.82,470.95000000000005,216,531,BND022,3.8,0.14,SUP0030,15,True,Blue,M,3.67,Plastic,True,Fall
PROD0344,Electronics,2022-10-15,142.62,168.14,25.519999999999982,36,555,BND012,4.1,0.13,SUP0066,19,False,Blue,XL,1.76,Metal,False,Winter
PROD0263,Electronics,2023-09-15,106.95,106.62,-0.3299999999999983,267,963,BND032,1.1,0.3,SUP0095,18,False,Red,S,4.24,Wood,False,Winter
PROD0733,Clothing,2023-03-27,82.3,944.89,862.59,275,450,BND096,3.3,0.18,SUP0154,23,False,Black,M,2.43,Metal,False,Summer
PROD0777,Clothing,2023-04-10,216.83,270.68,53.849999999999994,368,329,BND016,4.6,0.07,SUP0097,34,False,White,S,3.37,Fabric,False,Winter
PROD0941,Books,2022-06-07,160.99,815.24,654.25,125,676,BND001,2.8,0.22,SUP0188,16,False,Black,S,4.91,Fabric,False,Spring
PROD0680,Toys,2023-10-28,290.66,733.95,443.29,280,400,BND048,3.3,0.19,SUP0104,33,False,Black,XL,0.6,Plastic,False,Fall
PROD0495,Books,2022-01-21,61.94,404.64,342.7,219,553,BND079,4.1,0.1,SUP0087,11,True,Red,L,1.28,Plastic,False,Spring
PROD0149,Books,2022-04-13,78.52,385.68,307.16,307,454,BND020,1.8,0.02,SUP0008,6,False,Blue,L,1.1,Wood,False,Winter
PROD0956,Toys,2023-09-29,207.95,773.52,565.5699999999999,398,699,BND053,1.8,0.28,SUP0041,21,False,Red,XL,0.3,Wood,False,Summer
PROD0437,Toys,2023-09-20,195.37,745.88,550.51,153,682,BND055,5.0,0.09,SUP0007,35,True,White,M,4.11,Metal,False,Winter
PROD0576,Toys,2022-12-15,227.23,50.93,-176.29999999999998,372,479,BND065,2.6,0.27,SUP0071,4,False,White,S,2.63,Metal,False,Fall
PROD0057,Clothing,2022-07-23,160.05,945.07,785.02,402,564,BND044,1.9,0.2,SUP0180,8,True,Blue,M,0.15,Plastic,False,Spring
PROD0773,Toys,2023-07-23,286.58,274.95,-11.629999999999995,275,385,BND066,1.5,0.18,SUP0098,33,True,Green,XL,4.16,Metal,False,Summer
PROD0409,Home,2022-03-31,253.34,80.85,-172.49,117,869,BND014,3.2,0.05,SUP0143,10,True,Black,S,2.87,Metal,True,Winter
PROD0201,Clothing,2023-09-01,167.79,936.84,769.0500000000001,276,468,BND048,2.0,0.23,SUP0165,5,False,Blue,S,0.76,Wood,False,Summer
PROD0587,Clothing,2023-11-19,283.12,579.88,296.76,192,275,BND088,2.8,0.15,SUP0184,15,True,Green,S,0.85,Plastic,True,Spring
PROD0474,Clothing,2022-09-11,151.71,16.04,-135.67000000000002,389,81,BND030,4.8,0.1,SUP0191,35,False,Black,S,1.28,Wood,True,Winter
PROD0310,Books,2022-10-23,12.68,879.85,867.1700000000001,22,164,BND053,3.6,0.09,SUP0179,28,False,Black,XL,1.09,Fabric,True,Winter
PROD0804,Home,2023-11-20,172.73,769.64,596.91,187,542,BND069,4.6,0.11,SUP0045,8,True,Blue,M,3.46,Metal,True,Fall
PROD0922,Books,2023-09-20,217.73,317.89,100.16,282,778,BND047,2.9,0.22,SUP0142,19,False,Blue,M,2.76,Fabric,True,Spring
PROD0634,Books,2022-03-29,122.23,196.7,74.46999999999998,368,320,BND013,4.6,0.13,SUP0119,17,False,White,M,4.42,Plastic,False,Summer
PROD0409,Books,2023-05-19,253.88,396.76,142.88,212,45,BND018,4.3,0.26,SUP0134,12,True,Green,L,4.09,Fabric,True,Fall
PROD0867,Books,2022-05-24,39.68,831.59,791.9100000000001,341,148,BND068,2.4,0.18,SUP0127,13,True,White,S,4.95,Metal,False,Winter
PROD0644,Home,2023-08-15,159.73,384.81,225.08,234,367,BND017,3.7,0.11,SUP0046,20,False,Green,S,2.95,Plastic,False,Summer
PROD0825,Books,2023-05-18,254.21,34.99,-219.22,175,978,BND037,4.1,0.2,SUP0018,17,True,Red,M,3.83,Metal,False,Summer
PROD0887,Electronics,2022-01-24,10.64,344.81,334.17,350,104,BND002,4.1,0.05,SUP0132,14,False,Red,XL,4.93,Fabric,True,Spring
PROD0409,Toys,2023-04-05,200.61,267.71,67.09999999999997,178,656,BND016,2.8,0.05,SUP0013,10,True,Red,M,0.51,Fabric,True,Spring
PROD0805,Books,2022-04-07,12.67,780.45,767.7800000000001,147,102,BND007,4.0,0.13,SUP0133,21,True,Black,S,3.81,Metal,False,Fall
PROD0517,Home,2022-10-26,68.02,415.3,347.28000000000003,65,400,BND012,3.4,0.26,SUP0167,33,True,Red,S,4.9,Fabric,True,Fall
PROD0362,Electronics,2022-06-18,158.13,713.45,555.32,293,65,BND059,4.9,0.14,SUP0059,7,True,Black,XL,1.75,Wood,False,Fall
PROD0389,,2022-01-01,162.97,833.96,670.99,386,425,BND046,1.3,0.02,SUP0110,17,False,Black,M,2.48,Wood,False,Fall
PROD0492,Toys,2023-01-21,249.83,125.35,-124.48000000000002,93,467,BND038,3.2,0.22,SUP0180,10,False,Green,S,1.36,Plastic,True,Fall
PROD0708,Home,2022-11-16,135.47,344.01,208.54,373,637,BND045,2.9,0.28,SUP0196,14,True,White,S,1.13,Plastic,False,Spring
PROD0889,Books,2023-12-07,88.6,950.0,861.4,401,278,BND032,1.3,0.08,SUP0166,14,False,Black,L,4.93,Metal,True,Spring
PROD0293,Clothing,2022-01-01,174.24,406.88,232.64,386,484,BND026,2.7,0.09,SUP0181,17,True,White,L,3.45,Wood,False,Winter
PROD0368,Toys,2023-10-27,165.53,797.81,632.28,132,315,BND069,4.2,0.25,SUP0161,10,False,Black,XL,2.4,Wood,True,Winter
PROD0303,Books,2022-07-26,29.84,708.77,678.93,101,664,BND054,1.7,0.12,SUP0133,35,True,White,L,3.94,Wood,True,Spring
PROD0177,Toys,2023-06-30,197.12,733.55,536.43,133,226,BND042,1.4,0.24,SUP0164,19,True,White,M,3.57,Wood,True,Fall
PROD0326,Books,2022-11-25,34.49,134.74,100.25,379,231,BND093,4.5,0.28,SUP0168,26,False,White,M,0.73,Plastic,False,Summer
PROD0399,Toys,2023-07-28,237.0,887.69,650.69,453,59,BND080,4.0,0.05,SUP0094,25,True,Blue,L,3.57,Plastic,True,Summer
PROD0936,Clothing,2022-03-08,35.1,518.86,483.76,369,915,BND029,3.7,0.13,SUP0005,8,True,Blue,M,2.27,Wood,False,Spring
PROD0836,Books,2023-08-27,76.64,946.82,870.1800000000001,97,372,BND024,4.7,0.2,SUP0139,14,True,Blue,XL,0.72,Fabric,False,Summer
PROD0549,Books,2023-08-30,91.21,510.52,419.31,487,128,BND076,3.2,0.18,SUP0084,0,False,White,L,3.01,Plastic,False,Spring
PROD0323,Books,2023-11-08,101.55,268.12,166.57,326,317,BND035,2.9,0.26,SUP0039,25,False,Red,XL,2.28,Wood,False,Fall
PROD0555,Toys,2023-04-28,109.18,879.61,770.4300000000001,297,942,BND073,4.7,0.06,SUP0132,28,False,Black,S,3.32,Wood,True,Spring
PROD0122,Books,2023-10-03,244.87,972.36,727.49,383,659,BND014,2.2,0.1,SUP0172,25,True,Blue,S,1.99,Metal,True,Summer
PROD0541,Home,2023-01-10,131.34,177.52,46.18000000000001,270,421,BND067,4.2,0.04,SUP0046,28,True,Black,XL,0.48,Fabric,True,Winter
PROD0573,Electronics,2023-07-08,25.43,807.65,782.22,417,583,BND088,3.0,0.14,SUP0057,21,False,Black,L,1.95,Metal,True,Winter
PROD0697,Books,2022-06-10,144.83,410.83,266.0,30,291,BND038,2.2,0.15,SUP0090,33,False,Red,XL,5.0,Plastic,True,Fall
PROD0403,Electronics,2023-01-22,15.35,809.03,793.68,314,512,BND037,1.4,0.0,SUP0173,2,False,Red,XL,4.51,Fabric,True,Spring
PROD0251,Clothing,2023-01-24,147.02,892.45,745.4300000000001,285,584,BND033,4.5,0.1,SUP0101,9,True,Blue,XL,3.12,Fabric,True,Winter
PROD0113,Clothing,2022-10-10,119.22,478.63,359.40999999999997,327,114,BND080,1.5,0.01,SUP0187,26,True,Black,L,4.4,Fabric,True,Spring
PROD0757,Electronics,2023-05-09,133.44,893.0,759.56,385,161,BND015,3.3,0.13,SUP0186,24,True,White,S,2.1,Fabric,False,Spring
PROD0866,Clothing,2022-01-29,111.03,866.44,755.4100000000001,100,681,BND076,4.8,0.23,SUP0132,0,False,Red,XL,0.69,Plastic,False,Winter
PROD0205,Toys,2022-01-26,34.17,716.03,681.86,42,790,BND018,4.4,0.25,SUP0042,28,False,Black,M,0.37,Wood,True,Winter
PROD0430,Electronics,2023-12-19,283.03,334.56,51.53000000000003,337,778,BND062,4.4,0.0,SUP0196,3,True,Green,XL,3.59,Metal,False,Fall
PROD0427,Toys,2022-11-25,153.99,355.04,201.05,338,48,BND070,3.7,0.02,SUP0141,6,False,Green,S,0.3,Wood,False,Spring
PROD0715,Electronics,2023-02-12,177.41,29.05,-148.35999999999999,254,250,BND056,4.2,0.14,SUP0029,12,False,Black,XL,0.56,Wood,True,Spring
PROD0749,Books,2022-05-15,152.68,203.18,50.5,408,357,BND081,1.3,0.25,SUP0171,24,False,Blue,S,1.54,Plastic,False,Winter
PROD0491,Books,2023-04-11,84.4,344.27,259.87,221,565,BND055,4.0,0.26,SUP0100,1,False,White,S,4.93,Metal,False,Fall
PROD0668,Clothing,2022-11-15,279.18,896.38,617.2,466,650,BND082,3.3,0.02,SUP0189,17,False,Black,M,0.49,Metal,False,Winter
PROD0651,Toys,2022-08-24,257.95,693.43,435.47999999999996,105,468,BND078,3.8,0.16,SUP0058,3,True,White,M,2.38,Fabric,False,Spring
PROD0962,Electronics,2023-07-02,169.35,409.41,240.06000000000003,129,48,BND004,4.2,0.04,SUP0044,14,False,Blue,L,2.07,Wood,False,Spring
PROD0711,Electronics,2023-10-02,168.68,454.67,285.99,192,134,BND046,2.8,0.24,SUP0120,27,True,Green,L,2.71,Plastic,True,Spring
PROD0546,Electronics,2022-08-06,96.59,937.53,840.9399999999999,456,43,BND060,2.9,0.28,SUP0097,34,True,Green,S,3.48,Wood,True,Spring
PROD0071,Electronics,2023-06-23,222.08,554.41,332.3299999999999,313,438,BND087,2.3,0.15,SUP0058,28,False,Red,L,4.46,Metal,True,Fall
PROD0683,Home,2023-02-18,250.55,183.2,-67.35000000000002,11,603,BND017,2.5,0.29,SUP0020,35,False,White,L,0.21,Plastic,False,Spring
PROD0624,Clothing,2022-05-20,86.36,241.84,155.48000000000002,284,622,BND079,2.7,0.27,SUP0015,7,True,White,M,1.91,Metal,False,Summer
PROD0137,Toys,2023-10-01,214.9,685.15,470.25,484,776,BND076,3.4,0.05,SUP0035,16,False,Green,XL,3.69,Fabric,False,Summer
PROD0198,Toys,2023-03-24,220.21,519.13,298.91999999999996,393,633,BND085,3.0,0.09,SUP0017,25,True,Green,L,3.47,Plastic,True,Winter
PROD0248,Toys,2022-03-11,183.97,983.35,799.38,353,942,BND042,4.4,0.11,SUP0099,1,True,Black,M,0.87,Wood,True,Spring
PROD0774,Toys,2023-04-19,186.74,700.48,513.74,416,753,BND094,3.2,0.09,SUP0067,33,True,White,M,3.13,Metal,False,Summer
PROD0082,Home,2023-08-23,133.91,763.24,629.33,468,33,BND004,1.9,0.16,SUP0082,7,True,Black,L,1.05,Wood,True,Fall
PROD0213,Books,2023-08-04,144.19,917.58,773.3900000000001,376,107,BND083,2.2,0.26,SUP0159,7,False,Black,M,4.24,Fabric,False,Winter
PROD0228,Home,2022-08-19,102.1,706.99,604.89,139,763,BND082,1.4,0.26,SUP0079,22,True,Blue,M,2.71,Metal,True,Fall
PROD0504,Home,2023-09-16,76.2,840.49,764.29,73,336,BND043,1.6,0.25,SUP0139,0,False,Red,S,4.35,Metal,False,Summer
PROD0930,Electronics,2022-09-06,210.16,205.59,-4.569999999999993,103,314,BND040,2.8,0.08,SUP0158,25,True,Green,XL,4.22,Wood,False,Fall
PROD0648,Toys,2023-10-20,8.6,764.33,755.73,347,473,BND096,4.6,0.22,SUP0032,20,True,Green,L,4.76,Wood,True,Spring
PROD0572,Clothing,2023-09-17,165.47,971.2,805.73,393,698,BND061,3.4,0.0,SUP0118,31,False,Green,S,2.71,Fabric,True,Fall
PROD0768,Home,2023-05-10,239.84,393.02,153.17999999999998,61,230,BND041,1.1,0.3,SUP0019,3,False,Blue,XL,4.17,Plastic,False,Summer
