CustomerID,LastPurchaseDate,ChurnFlag,LoyaltyTier,Region,TotalOrders,AvgOrderValue,DiscountRate,CustomerAge,SignupDate,EmailOptIn,MobileAppUser,ReferralSource,SupportTickets,AvgResponseTime,SatisfactionScore,IsPremiumMember,LastLogin,CartAbandonRate,ReviewCount
CUST01480,2023-03-02,0,Silver,West,10,91.41,0.23,55,2023-11-16,True,True,Social Media,6,37.6,1.3,False,2023-11-24,0.05,6
CUST01435,2022-04-22,0,Bronze,West,42,78.37,0.17,45,2023-09-03,True,True,Friend,4,38.8,3.3,True,2022-10-23,0.38,75
CUST00649,2023-03-02,0,Gold,Central,42,397.21,0.21,52,2022-03-11,True,True,Email,5,37.8,3.7,False,2023-06-02,0.2,7
CUST00318,2022-07-22,1,Bronze,Central,16,353.0,0.07,47,2023-05-27,False,False,Search,5,22.8,1.3,False,2022-06-13,0.27,78
CUST01258,2022-12-23,0,Platinum,East,23,388.61,0.21,44,2023-08-30,False,True,Search,8,43.0,3.1,False,2022-02-13,0.08,54
CUST00684,2023-01-12,1,Bronze,West,30,93.18,0.1,25,2022-10-21,True,True,Social Media,4,21.9,4.9,False,2022-01-25,0.03,14
CUST00664,2023-04-19,0,Gold,East,6,459.02,0.07,65,2022-11-08,True,True,Friend,6,29.2,1.1,True,2022-11-18,0.44,54
CUST01999,2022-10-22,0,Silver,South,44,83.89,0.07,36,2022-03-12,False,False,Social Media,8,11.0,1.7,True,2023-03-10,0.07,7
CUST01632,2023-06-27,0,Silver,West,36,437.62,0.2,18,2023-03-11,True,False,Social Media,8,2.1,3.2,True,2023-01-01,0.1,55
CUST01496,2022-11-22,1,Bronze,Central,20,189.14,0.23,62,2022-11-15,True,True,Social Media,0,29.4,3.9,False,2022-07-26,0.02,19
CUST01137,2023-06-21,1,Silver,North,16,70.61,0.17,61,2022-01-30,False,True,Search,6,31.7,4.3,False,2022-03-25,0.16,2
CUST01854,2023-04-15,1,Gold,South,28,157.65,0.02,37,2023-08-05,True,False,Social Media,8,44.7,2.2,True,2022-01-25,0.17,74
CUST01521,2022-01-31,1,Gold,North,26,107.1,0.01,47,2023-05-01,False,True,Email,3,40.7,2.3,True,2022-09-07,0.2,58
CUST02490,2022-10-08,1,Platinum,East,22,255.52,0.07,46,2022-04-02,True,False,Social Media,2,37.5,4.2,False,2022-09-24,0.28,26
CUST00564,2022-12-18,1,Silver,East,11,475.88,0.09,25,2023-09-21,False,True,Search,0,33.9,2.7,False,2023-08-31,0.41,44
CUST01292,2022-09-16,0,Silver,East,1,177.38,0.12,31,2022-04-02,True,True,Email,6,21.3,4.5,True,2024-01-01,0.29,97
CUST01637,2023-11-19,0,Platinum,Central,5,313.81,0.02,55,2023-05-14,True,False,Search,7,24.0,4.7,True,2022-08-24,0.34,46
CUST03000,2023-03-11,1,Bronze,East,49,448.03,0.22,20,2022-01-06,True,False,Email,8,37.6,4.4,True,2023-06-28,0.29,29
CUST00699,2022-11-21,1,Platinum,North,43,322.44,0.21,20,2023-04-15,False,False,Social Media,2,8.5,1.3,False,2022-08-19,0.41,35
CUST02161,2023-03-13,1,Silver,South,46,193.86,0.1,31,2022-10-08,True,True,Email,2,34.7,3.2,True,2022-02-09,0.22,97
CUST00002,2023-10-16,1,Bronze,Central,41,495.6,0.17,38,2023-02-20,True,True,Search,0,30.4,4.8,True,2022-11-30,0.16,34
CUST00642,2023-03-31,1,Gold,South,42,109.96,0.03,52,2023-10-19,True,True,Email,4,11.5,4.9,True,2022-08-22,0.29,1
CUST02268,2022-03-10,0,Gold,East,36,271.16,0.12,61,2022-08-05,True,True,Friend,7,21.9,3.1,True,2022-06-18,0.2,20
CUST01590,2022-03-22,0,Platinum,West,2,402.42,0.26,61,2023-07-31,False,True,Email,6,37.8,2.7,False,2023-07-05,0.23,86
CUST00855,2023-03-08,0,Gold,Central,6,20.31,0.2,66,2023-01-29,True,True,Email,6,6.4,1.8,False,2022-10-10,0.25,14
CUST01760,2022-09-25,0,Silver,East,27,356.98,0.03,60,2022-04-16,True,False,Friend,3,30.3,5.0,False,2023-03-30,0.23,71
CUST02433,2023-07-16,0,Platinum,Central,26,147.92,0.25,58,2023-12-31,True,True,Friend,0,20.8,3.5,False,2022-05-28,0.13,21
CUST01662,2022-11-26,0,Silver,West,35,101.47,0.2,44,2022-03-26,True,True,Search,6,12.8,1.3,False,2023-09-04,0.2,42
CUST01154,2022-09-25,0,Silver,North,13,151.61,0.14,45,2023-04-03,True,False,Email,2,42.9,4.5,True,2023-06-04,0.48,56
CUST01077,2023-10-01,0,Bronze,North,12,484.07,0.21,45,2023-11-21,True,True,Email,4,23.4,3.6,True,2023-10-05,0.21,70
CUST01708,2022-05-11,1,Bronze,North,18,448.13,0.05,22,2022-09-25,True,True,Social Media,8,47.4,2.3,True,2023-01-09,0.1,21
CUST02778,2022-11-18,1,Bronze,West,38,122.6,0.17,60,2022-03-22,True,True,Friend,2,30.9,1.7,True,2023-09-13,0.02,36
CUST01696,2023-03-09,0,Gold,South,42,76.17,0.19,56,2022-03-14,False,True,Email,1,16.5,3.7,False,2023-04-10,0.27,25
CUST01734,2023-08-24,0,Bronze,West,6,194.79,0.28,27,2022-04-06,False,False,Social Media,9,15.1,1.0,True,2022-11-09,0.33,9
CUST01440,2022-02-07,0,Silver,West,28,304.32,0.02,26,2022-12-27,False,False,Email,7,33.6,4.5,False,2023-08-27,0.25,79
CUST02295,2023-07-28,1,Platinum,East,28,436.23,0.11,37,2023-12-28,True,True,Search,1,17.4,3.5,True,2023-12-23,0.32,64
CUST00836,2022-04-27,1,Platinum,North,25,483.72,0.28,46,2023-06-14,True,False,Email,5,28.1,1.8,False,2023-08-17,0.18,96
CUST00203,2023-04-15,0,Silver,Central,5,380.55,0.07,64,2022-02-22,False,True,Email,5,27.6,3.8,True,2023-05-19,0.03,34
CUST00123,2022-01-02,1,Gold,South,15,307.52,0.24,46,2023-08-12,False,True,Social Media,1,1.7,2.1,True,2023-10-17,0.21,67
CUST00401,2023-03-28,0,Platinum,Central,47,88.32,0.0,45,2023-04-29,True,True,Search,4,33.6,4.5,True,2023-09-16,0.26,23
CUST00767,2023-06-28,0,Silver,East,44,55.53,0.01,28,2023-03-11,False,False,Social Media,0,27.7,3.6,True,2023-05-20,0.38,14
CUST00294,2022-10-06,0,Silver,East,9,306.09,0.1,38,2022-06-02,False,True,Social Media,6,39.1,4.5,False,2022-08-30,0.46,4
CUST02328,2022-07-28,0,Silver,South,45,278.75,0.23,52,2022-10-01,True,False,Search,1,45.1,3.9,True,2023-06-05,0.36,27
CUST02932,2023-02-22,0,Platinum,Central,48,426.12,0.03,40,2023-06-19,True,True,Search,8,24.0,2.6,True,2023-12-08,0.3,57
CUST00198,2022-01-18,1,Platinum,South,2,174.85,0.11,46,2022-05-22,True,False,Email,0,37.5,4.3,False,2022-12-01,0.08,88
CUST01931,2022-10-06,0,Bronze,South,49,39.05,0.04,32,2023-06-30,False,False,Social Media,3,23.0,4.3,False,2022-08-18,0.01,8
CUST02800,2022-04-11,0,Bronze,North,9,223.38,0.07,34,2023-11-06,False,True,Social Media,5,14.7,4.9,True,2023-01-23,0.14,0
CUST02192,2023-02-18,0,Silver,Central,26,485.21,0.15,41,2022-11-11,True,True,Search,2,43.3,3.5,True,2023-10-14,0.08,62
CUST00609,2022-08-26,0,Silver,North,23,401.88,0.1,52,2023-03-10,False,False,Email,5,30.0,3.7,True,2022-10-08,0.08,18
CUST01148,2023-08-31,1,Silver,North,28,36.21,0.06,37,2023-09-20,True,False,Search,3,3.8,2.9,True,2023-12-20,0.43,53
CUST00187,2023-08-01,0,Silver,North,6,439.85,0.12,53,2022-11-14,True,False,Email,1,44.9,2.1,False,2022-04-08,0.45,79
CUST02512,2023-10-26,0,Platinum,West,4,246.41,0.21,28,2022-11-02,True,False,Friend,9,20.6,1.3,True,2023-06-01,0.48,16
CUST01795,2022-05-11,1,Bronze,East,30,195.09,0.04,47,2022-08-07,False,False,Email,4,32.4,4.0,False,2023-05-05,0.04,48
CUST00660,2022-01-22,0,Gold,East,47,186.43,0.14,56,2023-12-04,True,False,Email,9,46.1,2.9,False,2023-11-25,0.05,1
CUST02812,2023-12-05,0,Silver,West,18,305.67,0.08,37,2022-02-15,True,False,Friend,7,26.1,4.4,False,2023-01-28,0.13,54
CUST01956,2022-12-26,0,Bronze,South,30,274.69,0.11,39,2022-05-18,True,True,Social Media,1,29.1,2.7,False,2023-04-16,0.48,51
CUST02451,2023-05-21,0,Silver,Central,27,335.18,0.25,41,2023-10-22,False,False,Search,5,9.9,4.8,False,2023-10-21,0.1,53
CUST01370,2023-10-26,1,Platinum,Central,44,295.35,0.28,31,2023-10-04,True,False,Email,7,37.6,2.5,True,2023-03-29,0.35,84
CUST01987,2022-06-28,0,Gold,Central,31,89.09,0.07,53,2022-05-06,True,False,Search,5,25.5,2.7,True,2022-06-26,0.11,23
CUST01535,2022-11-29,0,Bronze,North,44,143.47,0.19,30,2023-09-05,False,True,Email,4,23.9,3.6,True,2023-06-18,0.39,73
CUST00147,2023-02-15,1,Bronze,,49,423.69,0.2,18,2022-02-11,False,False,Social Media,2,9.3,2.3,True,2022-03-14,0.33,69
CUST02912,2023-11-13,0,Gold,Central,39,338.36,0.25,67,2022-09-02,False,True,Friend,7,21.7,3.5,False,2023-06-28,0.28,13
CUST01735,2022-09-25,0,Platinum,Central,30,235.23,0.27,44,2023-02-19,False,False,Search,9,45.6,1.1,True,2023-10-14,0.29,19
CUST01844,2022-11-26,1,Gold,East,37,107.65,0.14,30,2023-05-06,True,True,Social Media,1,19.2,2.0,False,2022-03-07,0.49,78
CUST00489,2023-09-03,0,Bronze,,12,23.69,0.29,52,2022-08-19,True,True,Email,9,11.4,1.9,False,2022-07-04,0.13,81
CUST02977,2023-05-19,1,Gold,South,17,169.71,0.29,25,2022-09-20,True,False,Social Media,8,29.1,1.4,True,2022-01-27,0.27,28
CUST01960,2023-04-25,0,Platinum,West,34,46.33,0.15,35,2022-07-18,True,True,Social Media,7,24.9,4.7,False,2023-08-01,0.28,79
CUST01664,2023-08-27,1,Platinum,Central,28,251.5,0.16,51,2022-10-03,False,False,Search,5,23.5,4.9,False,2023-09-09,0.07,53
CUST02599,2023-10-06,0,Silver,South,4,414.46,0.2,69,2022-03-01,False,True,Friend,8,8.7,1.2,False,2022-06-24,0.09,57
CUST02386,2023-11-08,0,Gold,South,34,156.99,0.11,23,2023-02-06,True,False,Email,5,43.7,2.8,False,2022-06-01,0.32,79
CUST02920,2023-05-31,1,Gold,West,46,426.92,0.2,44,2022-02-14,True,True,Friend,7,29.6,1.7,False,2023-11-25,0.21,68
CUST00641,2022-11-17,0,Bronze,West,14,358.19,0.15,35,2023-12-19,True,True,Email,4,30.2,4.3,False,2023-01-24,0.49,26
CUST01803,2022-02-17,1,Platinum,West,13,80.13,0.01,67,2022-06-26,True,True,Social Media,6,6.6,1.6,True,2023-08-01,0.11,58
CUST02521,2023-03-11,1,Gold,West,49,329.39,0.26,26,2022-05-15,True,False,Search,1,22.4,1.7,True,2022-03-20,0.23,54
CUST01970,2022-10-01,1,Bronze,North,49,92.81,0.28,32,2022-04-13,False,True,Search,0,28.4,3.9,True,2023-07-14,0.04,27
CUST02199,2022-11-29,1,Silver,East,3,334.3,0.01,40,2022-10-12,True,False,Search,7,44.4,1.4,False,2023-03-25,0.06,31
CUST01439,2023-04-23,0,Gold,East,21,88.5,0.24,20,2022-09-13,False,True,Friend,4,28.3,4.8,True,2022-03-23,0.26,5
CUST01635,2023-02-28,1,Gold,Central,16,208.41,0.12,26,2022-01-31,False,False,Friend,8,46.1,3.9,True,2023-11-05,0.25,64
CUST00263,2022-08-28,0,Bronze,North,38,291.97,0.18,39,2023-07-25,False,False,Social Media,6,33.5,4.9,False,2023-04-30,0.38,51
CUST01788,2022-10-06,0,Bronze,South,26,44.18,0.15,67,2022-12-22,False,True,Email,3,8.3,2.8,False,2022-09-11,0.12,42
CUST02192,2022-12-06,1,Platinum,West,6,93.59,0.17,40,2023-03-26,False,True,Email,4,4.1,1.9,True,2022-02-23,0.03,10
CUST02394,2022-04-12,1,Platinum,Central,18,173.8,0.15,37,2023-10-20,True,False,Search,2,26.8,4.7,True,2023-07-05,0.12,71
CUST00624,2022-08-14,0,Platinum,South,41,241.91,0.26,69,2023-08-14,True,False,Search,4,45.4,3.0,False,2023-02-11,0.34,20
CUST01017,2022-04-10,1,Gold,East,6,432.07,0.21,24,2023-04-10,True,False,Search,9,16.0,4.8,False,2023-02-17,0.35,77
CUST00881,2023-03-24,0,Bronze,South,41,109.89,0.12,34,2023-11-05,False,True,Social Media,3,42.6,4.8,False,2023-04-23,0.18,24
CUST02050,2023-12-04,1,Platinum,West,25,186.79,0.21,20,2022-04-13,False,False,Search,2,7.9,4.2,False,2022-08-12,0.23,13
CUST02945,2023-05-10,0,Gold,West,48,248.37,0.29,24,2022-02-23,False,False,Email,7,35.8,1.9,False,2022-06-09,0.49,27
CUST01328,2023-05-27,0,Platinum,East,24,161.97,0.02,30,2022-02-24,True,False,Friend,3,20.6,1.9,True,2023-06-21,0.44,40
CUST02302,2022-06-08,1,Silver,West,30,320.36,0.12,58,2022-03-04,True,False,Search,9,1.6,3.6,True,2022-05-29,0.28,10
CUST00453,2022-05-07,0,Gold,North,23,143.17,0.26,58,2022-03-10,True,False,Social Media,3,14.6,2.9,True,2022-07-26,0.16,8
CUST01184,2022-06-24,0,Platinum,Central,45,390.73,0.22,40,2023-06-20,True,True,Friend,7,19.8,2.7,False,2023-04-29,0.43,18
CUST02057,2023-11-30,1,Platinum,East,43,262.47,0.28,54,2023-04-07,True,True,Email,4,21.6,1.8,False,2022-11-20,0.3,23
CUST01683,2022-12-18,1,Silver,East,8,61.43,0.01,21,2022-05-30,False,True,Friend,4,9.1,1.9,True,2022-01-27,0.43,45
CUST02864,2022-08-07,1,Silver,South,49,320.96,0.26,26,2022-04-16,False,False,Friend,4,30.0,2.5,True,2023-07-19,0.34,40
CUST02256,2022-12-27,1,Platinum,East,9,293.24,0.24,23,2022-01-22,True,True,Email,5,40.8,3.5,False,2023-01-01,0.17,84
CUST01155,2022-05-18,1,Platinum,Central,6,182.53,0.24,59,2022-05-14,True,True,Search,4,33.4,1.2,False,2023-10-19,0.39,82
CUST00404,2023-07-04,0,Bronze,North,33,25.36,0.18,35,2022-01-07,True,True,Social Media,0,38.6,2.6,False,2023-12-20,0.23,41
CUST02200,2022-06-13,0,Platinum,South,33,116.34,0.02,52,2023-10-16,True,True,Email,0,17.4,4.0,False,2023-06-04,0.09,84
CUST02102,2022-05-10,1,Platinum,Central,45,214.74,0.16,40,2023-11-08,True,False,Social Media,5,40.7,2.7,True,2022-11-02,0.34,48
CUST01697,2023-07-05,0,Bronze,East,7,115.96,0.12,48,2023-08-16,False,False,Friend,1,1.3,3.4,True,2022-03-22,0.3,76
CUST00628,2023-07-07,0,Bronze,West,42,297.2,0.16,37,2023-09-27,False,True,Friend,2,39.9,1.4,True,2022-08-30,0.28,85
CUST00587,2022-04-28,0,Platinum,West,18,361.92,0.22,24,2022-02-13,False,False,Friend,5,2.3,4.8,False,2022-03-31,0.28,1
CUST01649,2022-08-16,0,Bronze,Central,6,430.89,0.18,29,2023-03-07,True,False,Social Media,1,31.4,1.6,True,2022-03-29,0.22,83
CUST01444,2023-07-26,0,Gold,North,45,330.55,0.09,54,2023-03-18,False,True,Email,5,10.7,3.6,False,2023-05-21,0.46,57
CUST01446,2023-08-09,1,Silver,West,37,350.72,0.18,66,2023-10-15,False,False,Email,5,24.2,1.7,True,2022-06-27,0.49,67
CUST00104,2023-04-29,1,Gold,Central,21,312.05,0.02,68,2023-05-21,False,False,Friend,1,20.0,4.9,False,2022-06-12,0.41,96
CUST00254,2023-12-11,0,Silver,South,26,493.03,0.0,21,2022-11-19,False,False,Social Media,9,46.0,3.5,False,2022-11-06,0.32,51
CUST02558,2022-03-15,0,Silver,East,15,145.28,0.12,29,2023-08-28,False,False,Search,1,16.2,3.1,False,2023-05-22,0.39,30
CUST01497,2022-06-16,1,Platinum,North,44,147.8,0.23,32,2022-07-12,True,True,Email,6,32.2,4.4,True,2023-01-24,0.41,92
CUST00099,2022-06-23,1,Silver,North,30,80.64,0.25,19,2023-04-01,True,True,Search,8,25.3,1.7,False,2023-04-15,0.12,68
CUST02201,2023-12-15,1,Gold,South,11,253.13,0.16,64,2022-10-18,True,False,Friend,0,18.8,2.7,True,2023-11-29,0.2,3
CUST01885,2022-11-08,1,Platinum,North,8,66.16,0.26,28,2023-11-26,False,True,Friend,7,31.6,4.9,True,2022-06-08,0.46,51
CUST02962,2023-12-05,0,Bronze,Central,5,149.67,0.04,50,2022-05-01,True,False,Friend,3,7.6,3.0,True,2023-09-09,0.14,2
CUST01920,2023-10-23,1,Gold,North,8,251.69,0.29,31,2023-03-15,False,True,Email,5,35.4,3.5,False,2023-10-07,0.43,33
CUST00878,2023-06-20,1,Platinum,North,5,479.65,0.28,44,2022-12-11,True,False,Search,2,28.6,1.3,True,2023-05-06,0.29,69
CUST00338,2022-07-19,0,Silver,North,10,482.63,0.18,21,2023-11-05,True,True,Email,9,37.2,1.3,True,2022-10-22,0.34,95
CUST02870,2022-03-31,1,Gold,Central,15,377.0,0.02,55,2023-04-17,False,True,Search,0,36.5,1.2,False,2022-02-14,0.4,80
CUST00957,2023-05-26,1,Silver,East,38,206.84,0.14,57,2023-05-28,True,True,Social Media,0,23.4,3.0,True,2023-02-12,0.45,25
CUST01705,2022-05-29,1,Platinum,West,3,435.28,0.05,37,2023-06-04,False,False,Email,4,20.7,3.9,True,2023-03-20,0.32,55
CUST00161,2022-06-08,1,Platinum,North,41,440.22,0.19,19,2022-08-24,True,False,Search,3,41.2,2.3,False,2022-06-17,0.31,19
CUST01604,2023-02-20,1,Bronze,South,10,456.89,0.06,21,2023-04-13,True,False,Social Media,7,43.9,3.3,True,2023-02-15,0.37,43
CUST02849,2022-05-24,0,Bronze,South,7,327.21,0.14,66,2022-11-08,False,True,Search,2,20.7,3.3,False,2022-05-31,0.09,15
CUST00398,2023-10-09,0,Gold,Central,24,116.86,0.06,41,2022-04-17,False,False,Friend,2,44.7,1.6,False,2022-09-07,0.31,64
CUST01301,2023-05-24,0,Bronze,East,26,63.72,0.05,26,2022-10-03,False,False,Email,1,44.3,4.0,True,2023-10-30,0.38,30
CUST00816,2023-07-29,0,Silver,North,34,459.09,0.07,36,2023-06-15,False,False,Social Media,8,7.1,3.2,False,2022-10-08,0.07,27
CUST01528,2023-12-21,0,Silver,Central,8,46.66,0.01,25,2023-06-02,True,True,Social Media,4,22.8,1.5,True,2023-11-13,0.09,89
CUST01920,2023-01-13,1,Bronze,West,39,162.03,0.21,58,2022-03-27,True,True,Email,8,38.9,4.8,False,2023-04-02,0.32,94
CUST01416,2022-01-17,1,Bronze,East,5,253.74,0.09,45,2022-03-06,True,False,Search,6,8.0,2.0,True,2023-03-04,0.17,95
CUST01159,2023-07-17,1,Bronze,East,36,30.55,0.21,30,2022-04-13,False,True,Email,7,12.3,2.7,False,2023-05-12,0.31,37
CUST01219,2022-03-15,1,Gold,Central,43,455.32,0.2,25,2022-06-30,False,True,Friend,6,27.0,4.8,False,2022-04-20,0.23,21
CUST00401,2022-05-07,1,Gold,South,26,157.82,0.02,31,2023-08-30,True,True,Search,4,6.7,2.3,True,2023-06-19,0.23,8
CUST00640,2023-06-13,1,Silver,East,10,33.68,0.09,67,2023-10-15,False,False,Email,1,16.8,1.7,False,2023-05-23,0.22,24
CUST02736,2023-04-13,1,Gold,South,33,496.92,0.17,67,2022-06-01,True,False,Email,7,25.2,4.9,True,2023-06-26,0.17,35
CUST00460,2023-12-05,1,Gold,East,36,169.47,0.28,27,2022-09-28,False,False,Email,4,38.2,5.0,False,2023-01-23,0.21,46
CUST00955,2022-11-21,1,Platinum,East,31,440.85,0.12,37,2022-04-05,True,True,Search,7,8.4,3.8,True,2022-02-10,0.02,76
CUST00470,2022-09-03,1,Silver,East,38,237.67,0.15,18,2023-03-28,True,True,Search,4,34.9,4.6,True,2023-04-12,0.16,29
CUST01046,2022-05-01,1,Silver,West,25,338.3,0.23,29,2023-06-27,False,True,Friend,0,45.5,5.0,True,2023-05-03,0.16,36
CUST02798,2023-12-12,1,Bronze,South,45,135.72,0.24,52,2023-07-07,True,True,Friend,9,10.7,1.6,False,2023-11-08,0.29,93
CUST01694,2022-06-17,1,Platinum,West,13,261.38,0.28,37,2022-09-01,True,False,Friend,8,11.7,4.4,True,2023-09-08,0.32,76
CUST02086,2023-10-07,0,Bronze,South,1,143.67,0.15,29,2023-11-12,True,False,Search,4,37.9,1.2,True,2022-08-22,0.22,66
CUST02278,2023-07-15,1,Gold,West,36,476.52,0.06,67,2022-03-25,True,False,Social Media,1,7.3,3.6,True,2023-06-14,0.05,44
CUST00563,2022-06-22,0,Silver,West,36,49.25,0.23,29,2022-11-30,True,True,Social Media,3,23.1,3.5,False,2023-04-05,0.43,80
CUST02486,2023-07-08,1,Gold,West,24,151.84,0.04,56,2023-10-30,False,True,Search,0,20.4,2.9,True,2023-10-14,0.41,0
CUST01800,2023-02-15,1,Gold,Central,27,448.69,0.13,46,2022-04-14,False,False,Search,3,25.0,3.3,False,2023-09-28,0.29,74
CUST02075,2023-04-22,1,Platinum,West,18,250.42,0.19,20,2022-06-12,False,True,Friend,4,25.4,2.1,False,2023-09-13,0.23,67
CUST00226,2023-08-01,0,Platinum,East,47,308.04,0.21,24,2023-03-12,True,True,Social Media,1,27.2,1.0,True,2023-05-12,0.42,12
CUST00798,2023-08-07,0,Silver,North,15,332.81,0.22,40,2023-08-18,True,True,Email,5,39.4,1.8,True,2022-09-04,0.39,20
CUST02332,2023-07-17,1,Silver,West,17,54.05,0.06,30,2023-10-08,True,True,Email,3,21.1,4.7,False,2023-01-07,0.3,39
CUST02927,2023-04-22,1,Platinum,North,29,28.51,0.29,28,2023-09-07,False,True,Search,4,11.1,2.1,False,2023-07-28,0.17,31
CUST00960,2023-11-07,1,Platinum,North,5,470.16,0.05,42,2023-01-24,False,True,Email,9,37.9,3.9,False,2023-03-31,0.31,89
CUST01505,2022-02-07,1,Platinum,East,11,150.32,0.03,69,2022-12-14,False,True,Search,9,47.0,2.8,True,2023-03-16,0.03,0
CUST00453,2023-11-03,0,Platinum,North,16,202.55,0.2,37,2022-06-11,True,True,Social Media,4,6.9,4.9,True,2023-03-09,0.09,20
CUST00816,2023-12-17,0,Silver,North,34,347.4,0.27,66,2022-09-16,True,False,Search,3,13.2,4.9,False,2023-01-26,0.47,75
CUST00659,2023-08-01,1,Silver,North,17,133.43,0.17,64,2023-12-22,True,True,Social Media,0,46.9,3.1,True,2023-10-07,0.46,8
CUST00547,2023-01-11,0,Gold,South,33,371.87,0.18,44,2022-10-25,False,False,Email,4,11.4,2.4,True,2023-11-03,0.19,51
CUST01216,2022-09-27,0,Gold,West,49,239.96,0.16,23,2022-06-13,False,True,Search,3,20.9,2.6,True,2023-05-06,0.13,46
CUST00017,2022-01-29,1,Gold,West,31,431.17,0.01,23,2022-11-30,True,False,Search,5,4.9,2.4,False,2022-04-19,0.43,35
CUST01244,2023-11-06,1,Silver,North,18,153.7,0.2,56,2023-04-05,True,True,Friend,6,15.3,1.2,False,2022-01-22,0.42,8
CUST02206,2023-04-26,1,Bronze,East,25,117.83,0.11,58,2023-10-07,False,True,Search,3,13.2,1.2,True,2023-12-31,0.49,41
CUST02525,2023-10-11,0,Gold,South,5,419.21,0.28,26,2023-01-25,True,False,Social Media,2,46.0,3.2,False,2023-12-02,0.19,60
CUST01070,2023-01-09,1,Bronze,East,30,176.64,0.06,38,2023-08-20,False,True,Email,0,7.6,3.3,False,2023-08-04,0.39,85
CUST02566,2023-08-04,0,Bronze,East,45,217.7,0.09,35,2022-07-13,True,True,Search,1,15.6,1.3,False,2023-01-22,0.31,66
CUST02147,2023-09-24,1,Bronze,North,23,400.98,0.15,18,2022-01-07,True,False,Email,0,4.7,2.5,False,2022-07-11,0.05,1
CUST01769,2023-07-31,1,Platinum,Central,38,325.08,0.14,67,2023-08-07,False,False,Social Media,8,32.6,4.7,False,2023-10-23,0.37,95
CUST01061,2022-09-13,0,Silver,North,45,232.03,0.12,67,2023-10-07,True,False,Email,3,47.4,2.7,False,2023-06-15,0.11,59
CUST02328,2023-02-18,0,Silver,Central,18,139.95,0.09,29,2022-08-16,True,True,Search,6,8.2,2.4,True,2022-05-01,0.13,9
CUST02545,2023-04-30,0,Gold,South,32,386.82,0.04,18,2023-03-06,False,True,Search,5,30.5,1.3,False,2022-02-25,0.45,98
CUST00302,2022-07-04,0,Gold,Central,30,106.61,0.25,45,2022-04-06,False,False,Social Media,0,8.2,4.3,False,2022-12-29,0.19,91
CUST00181,2023-12-20,0,Silver,North,29,465.57,0.13,41,2022-03-28,True,True,Email,1,11.6,3.4,False,2023-05-25,0.41,47
CUST00607,2022-05-05,0,Platinum,North,36,92.15,0.17,36,2023-04-13,False,True,Search,3,26.5,1.7,False,2023-08-12,0.19,3
CUST00700,2023-11-08,1,Silver,East,9,406.37,0.16,31,2022-05-06,False,True,Social Media,5,45.6,2.7,True,2023-08-01,0.1,74
CUST00993,2023-04-07,0,Bronze,North,23,223.64,0.17,31,2022-09-13,True,False,Email,4,23.3,3.9,False,2022-01-24,0.1,21
CUST01140,2022-02-22,0,Silver,North,3,109.28,0.21,43,2023-03-20,True,True,Search,2,22.2,2.1,True,2022-02-23,0.21,48
CUST00191,2023-09-19,1,Platinum,West,22,213.14,0.19,33,2023-03-05,False,True,Social Media,8,7.4,2.9,True,2023-04-02,0.19,30
CUST02301,2023-12-14,0,Silver,West,40,126.34,0.08,41,2022-12-19,False,False,Friend,6,27.5,3.2,True,2023-05-01,0.13,41
CUST00981,2023-07-07,0,Silver,East,45,85.28,0.17,49,2023-11-05,True,False,Social Media,5,22.7,3.9,False,2023-11-15,0.18,59
CUST02976,2023-09-19,1,Silver,Central,31,134.79,0.07,23,2023-06-02,False,False,Social Media,4,16.7,3.3,True,2022-01-11,0.07,31
CUST02007,2023-04-30,1,Bronze,Central,22,436.35,0.18,66,2023-01-02,False,True,Social Media,7,35.3,2.8,False,2023-03-31,0.01,33
CUST01185,2022-07-16,1,Gold,West,11,70.85,0.13,62,2023-05-25,True,True,Social Media,7,15.0,1.7,True,2022-06-19,0.29,74
CUST00128,2022-11-30,0,Platinum,South,42,486.82,0.01,47,2022-03-04,True,False,Email,9,43.4,2.2,True,2023-07-26,0.49,16
CUST02066,2023-06-21,1,Bronze,West,43,22.4,0.22,40,2023-05-30,False,True,Friend,9,42.0,2.5,False,2022-04-27,0.13,59
CUST01817,2022-12-14,0,Silver,South,3,335.95,0.08,36,2023-07-20,True,True,Search,9,23.9,4.7,False,2023-12-02,0.14,19
CUST01759,2022-11-20,1,Silver,Central,14,431.13,0.28,42,2022-08-20,False,False,Email,9,43.7,3.6,False,2023-02-26,0.49,63
CUST02614,2023-12-05,0,Gold,West,46,468.3,0.08,42,2022-04-22,False,True,Social Media,4,46.2,3.2,True,2023-09-13,0.35,47
CUST00570,2022-09-12,1,Gold,North,19,89.11,0.3,69,2023-02-04,True,True,Search,0,2.7,3.0,False,2022-05-09,0.48,98
CUST01347,2023-10-02,1,Gold,South,31,355.14,0.14,19,2022-09-04,True,True,Social Media,2,41.1,3.6,True,2023-12-11,0.08,63
CUST01896,2022-08-18,1,Bronze,South,36,71.53,0.01,27,2022-11-20,False,True,Friend,3,19.9,1.9,True,2023-11-27,0.04,12
CUST02734,2023-06-17,0,Platinum,South,32,189.25,0.02,58,2023-07-22,True,False,Social Media,0,47.8,2.7,False,2023-02-19,0.1,24
