ProductID,StockLevel,RestockDate,LeadTime,SupplierID,WarehouseID,InventoryTurnover,BackorderRate,StockoutFlag,ReorderPoint,SafetyStock,DemandForecast,ActualDemand,OverstockFlag,StorageCost,HandlingCost,InventoryValue,ProductCategory,Region,SupplierRating
PROD0222,823,2023-06-23,20,SUP0072,WH006,3.33,0.27,1,233,68,964.94,252.71,1,626.46,245.47,24362.82,Books,East,2.8
PROD0235,10,2022-04-05,17,SUP0111,WH016,14.9,0.08,1,70,41,834.65,595.11,1,950.46,325.84,11716.04,Electronics,South,3.8
PROD0383,598,2023-09-29,4,SUP0086,WH049,6.18,0.07,0,55,21,729.33,210.51,0,384.07,93.23,25348.37,Clothing,West,1.9
PROD0390,637,2022-03-22,21,SUP0173,WH036,12.82,0.27,0,152,44,729.3,830.4,0,281.42,173.28,41678.21,Home,West,3.4
PROD0978,570,2022-02-08,23,SUP0140,WH046,13.23,0.03,1,265,61,513.96,253.14,0,183.75,154.14,4422.39,Electronics,West,4.5
PROD0012,294,2023-09-28,7,SUP0026,WH036,12.98,0.18,0,92,98,560.37,226.88,0,484.88,361.57,26450.78,Clothing,West,1.1
PROD0904,21,2022-12-30,17,SUP0084,WH022,7.13,0.25,1,102,27,164.43,550.42,1,766.71,54.56,24195.0,Clothing,South,3.5
PROD0004,321,2023-03-02,27,SUP0126,WH002,4.13,0.26,0,176,87,126.06,734.44,0,670.4,279.91,9961.17,Electronics,East,1.9
PROD0424,800,2022-12-18,8,SUP0105,WH044,7.78,0.16,1,133,88,507.99,560.25,1,380.8,113.8,2967.89,Clothing,North,1.0
PROD0685,480,2022-01-07,11,SUP0091,WH047,12.06,0.05,0,109,46,231.62,183.09,0,670.45,296.59,41617.7,Home,East,1.3
PROD0198,718,2022-09-01,15,SUP0112,WH015,8.92,0.21,0,118,94,583.63,346.3,0,626.45,197.97,20676.39,Electronics,South,4.3
PROD0623,398,2022-10-19,10,SUP0184,WH023,3.0,0.1,1,139,92,407.01,373.41,1,675.61,184.34,9961.53,Books,North,3.1
PROD0385,882,2022-10-24,16,SUP0172,WH034,12.54,0.01,0,104,64,433.94,404.38,1,652.64,474.53,27915.98,Books,West,2.9
PROD0372,135,2022-07-04,9,SUP0051,WH001,1.15,0.02,1,182,52,273.85,632.17,0,950.46,206.03,5647.1,Books,West,4.5
PROD0508,480,2023-06-25,22,SUP0010,WH031,11.19,0.1,0,228,39,436.16,773.46,1,836.79,69.55,30321.21,Clothing,North,2.1
PROD0716,639,2023-04-26,24,SUP0141,WH012,6.7,0.03,1,290,38,850.79,100.78,1,462.87,250.92,29366.46,Home,East,1.8
PROD0155,891,2022-08-30,9,SUP0144,WH010,1.17,0.29,0,144,62,585.85,586.34,0,738.85,322.24,43628.26,Home,South,3.4
,7,2022-08-05,12,SUP0194,WH026,9.93,0.12,0,273,26,756.31,945.23,1,958.57,453.92,5193.13,Home,West,2.9
PROD0121,841,2023-11-15,11,SUP0136,WH018,13.57,0.03,1,236,97,434.12,843.77,1,733.58,255.21,9704.42,Home,East,3.9
PROD0545,218,2023-10-08,29,SUP0033,WH014,13.39,0.29,0,125,45,766.21,655.15,1,377.04,312.62,47912.68,Home,South,3.4
PROD0709,930,2023-10-10,18,SUP0113,WH034,1.25,0.16,1,74,87,281.52,286.74,1,440.99,258.66,11970.93,Electronics,East,4.5
PROD0068,8,2023-01-05,15,SUP0133,WH014,6.97,0.3,0,262,67,265.84,961.54,0,733.66,134.97,5471.63,Electronics,East,1.5
PROD0671,437,2022-12-06,18,SUP0070,WH019,6.7,0.02,1,216,82,253.55,316.17,1,294.39,82.64,23445.69,Books,South,3.8
PROD0808,182,2022-09-10,24,SUP0023,WH030,14.14,0.24,0,214,95,160.93,877.98,0,549.72,391.23,9023.98,Books,East,3.3
PROD0958,818,2023-02-10,11,SUP0125,WH022,2.21,0.07,0,61,85,752.67,478.1,1,357.53,294.3,30270.19,Home,South,4.0
PROD0738,67,2022-07-04,4,SUP0069,WH021,3.61,0.0,1,109,94,127.49,408.72,0,855.03,391.11,44430.75,Home,North,3.1
PROD0302,692,2023-06-28,29,SUP0157,WH008,8.51,0.26,0,267,41,923.44,100.58,1,814.09,466.54,9645.97,Clothing,South,4.2
PROD0868,533,2022-05-27,18,SUP0192,WH048,1.53,0.18,0,155,41,504.57,767.02,0,865.8,445.59,49107.21,Home,East,3.4
PROD0327,722,2023-12-10,15,SUP0039,WH025,6.55,0.26,0,299,78,567.4,802.76,1,416.0,269.13,40072.78,Home,West,4.2
PROD0579,25,2022-08-22,24,SUP0179,WH031,5.28,0.25,1,229,98,504.3,665.04,0,312.37,220.88,23141.65,Books,South,3.7
PROD0122,12/05/2023,2022-05-09,1,SUP0142,WH012,7.7,0.19,1,179,55,100.37,368.43,0,529.57,372.78,31042.66,Books,East,1.4
PROD0851,105,2023-01-21,13,SUP0111,WH005,6.46,0.19,0,222,75,651.07,786.87,1,609.5,71.22,41837.48,Books,West,4.6
PROD0089,802,2023-04-28,12,SUP0064,WH009,10.45,0.1,0,153,91,750.12,394.54,0,946.02,367.53,36269.61,Home,North,3.4
PROD0599,441,2022-04-15,12,SUP0058,WH039,4.51,0.12,1,229,66,252.25,224.2,0,440.82,51.39,12175.87,Clothing,South,1.8
PROD0818,235,2023-07-28,1,SUP0019,WH010,14.78,0.19,1,115,80,668.95,721.21,1,918.79,115.27,10495.17,Electronics,West,4.1
PROD0125,277,2023-04-07,19,SUP0013,WH042,10.01,0.1,0,116,39,370.63,810.9,0,459.46,437.17,5135.26,Books,South,4.1
PROD0893,624,2023-06-10,12,SUP0117,WH048,10.77,0.15,0,219,97,321.53,213.11,1,676.09,161.05,40205.28,Electronics,South,3.2
PROD0131,220,2023-10-24,12,SUP0128,WH013,2.23,0.23,1,263,82,107.97,633.76,1,304.97,144.33,4914.81,Books,North,3.2
PROD0104,624,2023-11-04,8,SUP0128,WH043,10.03,0.25,1,230,27,125.74,539.76,1,468.45,75.88,49087.81,Books,South,3.9
PROD0701,542,2023-10-09,11,SUP0032,WH002,8.05,0.24,0,197,79,525.73,747.55,1,534.3,329.48,21966.58,Electronics,North,1.4
PROD0575,862,2022-03-04,17,SUP0035,WH024,10.49,0.01,1,160,25,440.45,794.39,1,375.48,335.46,3082.44,Clothing,West,3.7
PROD0353,12/05/2023,2022-11-20,19,SUP0168,WH005,3.1,0.29,0,81,77,640.22,198.32,1,903.95,314.51,13393.34,Home,East,4.9
PROD0293,708,2022-12-07,2,SUP0080,WH037,6.4,0.17,1,173,23,237.91,863.76,0,907.95,88.95,28758.64,Clothing,North,4.0
PROD0698,534,2022-03-18,27,SUP0159,WH029,3.82,0.29,1,147,65,733.71,125.15,1,400.47,147.42,14507.34,Home,South,2.9
PROD0638,554,2022-06-14,21,SUP0031,WH045,13.04,0.1,0,213,72,407.95,993.74,0,556.05,51.27,36436.74,Home,East,2.7
PROD0762,132,2023-07-15,13,SUP0153,WH030,5.66,0.09,0,115,66,821.9,542.69,1,820.71,347.25,7332.84,Books,West,3.3
PROD0493,229,2022-02-03,23,SUP0146,WH042,4.18,0.22,0,197,26,951.4,590.4,1,195.38,484.44,14849.13,Home,North,4.5
PROD0486,905,2022-05-07,15,SUP0037,WH019,11.2,0.28,0,81,68,976.57,442.56,0,456.19,217.46,4232.57,Home,South,1.1
PROD0603,838,2023-09-08,17,SUP0024,WH019,13.36,0.04,0,167,79,506.61,849.16,1,193.81,364.94,3843.77,Books,East,2.0
PROD0905,587,2023-06-26,10,SUP0005,WH025,6.92,0.3,1,200,92,886.31,685.39,0,694.71,463.24,13898.01,Clothing,West,4.6
PROD0667,637,2023-06-14,4,SUP0182,WH026,10.17,0.06,1,227,94,979.51,381.24,1,934.7,125.04,41407.46,Books,South,2.4
PROD0857,168,2023-04-27,20,SUP0096,WH050,10.27,0.06,1,87,81,615.99,520.75,0,525.42,258.0,4850.36,Clothing,North,2.8
PROD0987,338,2022-03-03,25,SUP0086,WH004,6.68,0.22,0,248,50,838.05,748.13,1,772.49,425.55,3016.15,Electronics,North,1.1
PROD0399,43,2023-05-04,13,SUP0081,WH026,4.42,0.27,0,205,50,583.35,753.87,1,234.62,73.52,46820.83,Electronics,North,1.6
PROD0201,766,2023-03-17,25,SUP0070,WH029,2.35,0.18,1,210,82,696.55,383.82,0,773.92,345.55,6819.32,Home,South,2.5
PROD0465,880,2023-09-03,13,SUP0032,WH028,6.89,0.09,0,221,82,939.57,468.28,1,422.24,368.76,36646.89,Home,North,4.1
PROD0174,905,2022-04-05,1,SUP0058,WH045,14.38,0.18,0,61,71,931.88,688.95,0,211.44,212.79,13139.12,Books,East,1.9
PROD0836,5,2022-03-29,27,SUP0098,WH010,13.2,0.08,0,110,80,593.08,127.68,0,253.22,137.47,2728.92,Books,South,4.7
PROD0318,762,2023-10-11,24,SUP0002,WH028,4.05,0.03,0,223,66,252.36,603.84,0,464.35,482.85,47703.71,Electronics,East,4.6
PROD0859,760,2022-05-18,2,SUP0183,WH010,2.83,0.24,1,181,35,235.39,377.27,1,528.36,284.19,13082.78,Books,West,4.2
PROD0508,911,2023-04-28,22,SUP0132,WH034,13.12,0.19,1,277,87,700.97,941.93,0,513.29,364.12,15281.29,Home,South,1.9
PROD0166,495,2022-01-23,8,SUP0171,WH017,5.69,0.09,0,295,59,701.73,380.2,0,245.91,303.33,32574.61,Books,North,3.7
PROD0517,273,2023-09-19,10,SUP0030,WH029,1.56,0.03,1,102,42,113.1,541.12,1,900.77,464.04,15437.96,Books,South,1.2
PROD0669,506,2022-05-12,25,SUP0181,WH014,13.38,0.16,1,78,20,448.02,391.07,1,150.46,161.29,15814.68,Books,North,4.1
PROD0499,566,2022-03-25,21,SUP0018,WH045,5.8,0.29,1,89,48,854.81,897.23,1,563.81,466.41,27866.73,Books,West,1.4
PROD0461,403,2022-08-18,7,SUP0095,WH013,8.74,0.29,0,224,42,139.77,892.33,0,944.24,383.66,5145.76,Books,West,2.3
PROD0485,321,2023-01-15,2,SUP0126,WH010,13.49,0.27,0,91,68,297.46,714.46,1,489.7,303.24,3974.4,Home,North,2.3
PROD0786,407,2022-06-26,8,SUP0011,WH041,10.34,0.15,0,159,22,986.88,679.54,1,535.82,181.68,29415.27,Electronics,West,1.6
PROD0378,665,2023-11-08,20,SUP0063,WH011,2.97,0.14,0,118,43,742.47,326.95,0,452.35,492.85,10806.11,Clothing,North,1.8
PROD0894,617,2023-09-22,1,SUP0153,WH011,8.17,0.0,0,235,56,156.41,485.07,1,994.01,150.78,31145.86,Home,East,2.4
PROD0385,962,2023-04-25,18,SUP0032,WH044,3.4,0.16,0,105,88,385.2,658.55,1,120.14,280.16,12014.35,Home,South,3.5
PROD0160,105,2022-06-09,22,SUP0138,WH038,12.25,0.1,0,222,59,504.27,598.34,0,131.2,108.36,32676.24,Books,East,1.3
PROD0256,306,2023-07-12,7,SUP0050,WH023,6.49,0.18,0,217,32,832.66,155.27,1,600.98,426.1,42171.83,Books,West,2.8
PROD0089,69,2022-06-01,2,SUP0021,WH035,10.81,0.26,1,142,30,566.0,603.93,0,743.41,277.55,15468.1,Clothing,North,3.1
PROD0613,794,2023-01-15,21,SUP0050,WH050,11.84,0.12,1,254,59,928.5,963.52,1,624.45,147.28,43662.93,Home,West,3.7
PROD0501,519,2023-01-31,27,SUP0098,WH032,1.57,0.18,1,175,75,653.82,518.8,0,202.31,436.39,27158.2,Books,West,1.4
PROD0155,382,2023-11-19,21,SUP0047,WH001,11.99,0.03,0,154,35,115.75,415.19,0,265.32,53.46,36321.35,Home,East,3.8
PROD0345,113,2023-07-08,24,SUP0177,WH008,8.58,0.03,1,237,25,354.8,162.56,0,359.06,175.79,10144.56,Books,North,2.9
PROD0198,405,2022-10-28,1,SUP0062,WH017,11.0,0.03,1,115,52,392.67,410.84,0,138.7,160.57,8636.66,Books,North,3.8
PROD0185,290,2023-05-26,28,SUP0053,WH017,10.11,0.24,1,69,32,713.05,294.67,0,598.9,309.99,18418.14,Home,West,2.0
PROD0821,882,2023-06-28,25,SUP0124,WH042,13.75,0.1,0,157,37,500.94,402.06,0,707.44,323.87,45902.8,Books,West,2.9
PROD0335,212,2023-05-27,15,SUP0064,WH045,12.25,0.2,0,135,55,689.64,372.5,1,351.35,219.03,6904.52,Electronics,West,1.7
PROD0729,915,2023-11-15,16,SUP0101,WH035,7.37,0.21,1,168,27,964.96,169.61,1,319.4,488.78,46650.17,Electronics,South,3.3
PROD0642,491,2023-03-04,9,SUP0189,WH022,2.66,0.3,0,139,50,258.89,256.48,0,735.62,260.02,21700.01,Books,East,1.7
PROD0383,223,2023-06-08,8,SUP0020,WH018,4.98,0.26,0,182,85,904.29,534.85,1,313.49,297.78,48929.87,Clothing,South,4.1
PROD0166,699,2023-11-19,2,SUP0116,WH043,11.99,0.3,1,226,75,243.23,704.27,1,202.06,284.79,16353.71,Home,North,3.7
PROD0902,551,2023-09-07,13,SUP0103,WH048,11.72,0.19,0,247,78,729.97,297.42,1,584.15,103.43,34427.18,Books,South,3.2
PROD0761,102,2022-02-19,5,SUP0056,WH013,3.21,0.14,0,196,64,132.22,939.33,0,670.67,332.06,46286.22,Books,South,2.1
PROD0443,696,2023-03-02,15,SUP0011,WH048,5.33,0.24,0,195,90,445.42,957.04,1,268.27,347.73,27462.56,Clothing,East,1.9
PROD0045,174,2022-02-27,15,SUP0038,WH045,11.45,0.07,1,64,57,943.38,451.55,0,500.56,415.36,38847.27,Clothing,South,3.9
PROD0149,31,2023-10-23,18,SUP0169,WH015,1.84,0.04,0,204,75,897.71,541.14,0,404.3,450.29,23948.99,Home,North,2.5
PROD0776,328,2022-02-21,5,SUP0169,WH037,6.05,0.29,1,169,20,935.77,737.32,1,461.64,479.11,40657.84,Electronics,North,4.0
PROD0260,27,2023-03-02,8,SUP0132,WH022,11.06,0.05,1,201,80,566.85,509.28,1,513.05,336.51,36778.92,Home,North,4.4
PROD0465,171,2022-11-03,19,SUP0039,WH046,10.48,0.1,0,167,55,834.24,415.65,1,818.99,128.02,23839.22,Clothing,East,4.0
PROD0909,539,2022-10-14,27,SUP0195,WH039,6.31,0.11,0,172,61,102.14,948.2,0,427.0,211.11,2491.83,Clothing,North,2.4
PROD0950,888,2023-10-09,18,SUP0084,WH018,11.83,0.16,0,126,76,756.73,187.77,1,605.51,87.7,6833.02,Books,North,3.1
PROD0070,252,2023-12-01,10,SUP0099,WH015,5.09,0.23,1,84,82,647.17,777.6,0,370.23,294.21,10705.2,Home,East,4.8
PROD0179,411,2023-12-09,1,SUP0014,WH001,9.9,0.11,1,67,42,581.26,681.21,0,838.61,166.19,3419.26,Home,West,4.3
PROD0953,462,2022-04-03,1,SUP0009,WH005,10.94,0.21,1,262,56,816.16,831.96,0,813.05,219.52,45988.8,Home,East,4.4
PROD0982,249,2022-10-13,29,SUP0144,WH034,13.8,0.17,1,249,59,743.54,891.3,0,346.6,477.68,37778.14,Home,North,4.8
PROD0069,815,2022-05-21,23,SUP0113,WH024,2.83,0.25,1,99,44,774.29,489.99,1,703.23,78.37,30385.56,Electronics,West,4.2
PROD0261,622,2022-06-04,8,SUP0145,WH015,11.83,0.01,1,245,57,685.52,583.47,1,255.83,95.51,43418.27,Home,South,1.0
PROD0324,246,2022-04-17,24,SUP0033,WH044,13.4,0.14,1,175,69,822.64,574.65,0,795.18,468.72,18274.31,Electronics,West,4.9
PROD0464,357,2022-06-04,19,SUP0179,WH007,1.15,0.03,1,166,98,333.23,697.66,0,968.01,369.18,35225.44,Electronics,South,5.0
PROD0305,811,2023-03-02,18,SUP0115,WH043,1.0,0.02,1,160,51,116.22,792.71,1,387.52,233.83,8579.15,Home,South,1.2
PROD0203,672,2023-11-02,5,SUP0162,WH031,6.81,0.28,1,245,90,424.52,747.61,0,291.11,499.84,31538.16,Books,West,3.6
PROD0215,270,2023-04-03,4,SUP0012,WH039,14.4,0.23,0,239,34,896.52,740.07,0,891.74,415.04,7692.98,Books,East,1.1
PROD0683,923,2023-01-03,3,SUP0003,WH018,1.94,0.08,0,164,99,145.61,918.36,0,477.13,258.38,46706.45,Clothing,South,2.5
PROD0937,352,2022-11-12,22,SUP0067,WH010,10.39,0.03,1,70,77,368.12,254.65,0,540.89,403.41,42399.73,Electronics,East,3.8
PROD0830,689,2023-08-25,13,SUP0053,WH038,9.31,0.29,1,162,48,661.92,720.17,1,170.97,302.47,29767.45,Home,East,2.2
PROD0443,481,2022-11-07,10,SUP0117,WH035,1.68,0.28,1,75,21,816.32,825.52,0,492.94,328.71,27955.88,Electronics,West,1.2
PROD0093,429,2022-10-05,2,SUP0073,WH035,7.17,0.05,0,278,90,472.47,283.33,0,895.78,435.05,33611.45,Home,South,3.6
PROD0428,621,2023-01-20,13,SUP0093,WH021,4.27,0.25,0,210,98,221.26,901.97,1,779.35,334.27,40512.1,Home,East,4.3
PROD0699,199,2023-11-01,22,SUP0060,WH033,13.13,0.27,1,122,30,182.96,531.74,0,317.79,244.98,40942.35,Home,East,4.8
PROD0828,294,2023-05-15,2,SUP0004,WH050,13.31,0.18,0,113,75,760.58,245.62,0,565.96,492.6,7452.55,Electronics,East,3.4
PROD0437,777,2022-08-27,3,SUP0114,WH045,11.36,0.12,0,199,47,315.29,794.97,1,623.51,394.18,33989.8,Books,North,1.7
PROD0422,893,2023-07-10,21,SUP0156,WH028,8.48,0.24,1,106,90,110.12,842.75,1,697.46,70.76,32919.72,Electronics,North,2.6
PROD0971,965,2023-10-24,19,SUP0092,WH019,3.17,0.11,1,296,20,318.66,109.27,1,777.6,328.13,32137.16,Home,East,1.8
PROD0483,653,2022-11-19,1,SUP0169,WH019,3.48,0.0,1,164,47,507.38,692.74,1,596.54,497.79,17102.82,Home,South,3.3
PROD0487,484,2022-04-29,10,SUP0102,WH031,9.53,0.19,1,66,85,491.76,914.81,0,548.47,301.02,42472.35,Clothing,South,2.3
PROD0285,41,2023-10-03,22,SUP0188,WH032,13.77,0.25,0,171,74,725.93,208.38,1,571.94,81.36,15194.73,Electronics,East,1.4
PROD0662,138,2022-10-14,9,SUP0049,WH022,1.97,0.28,1,130,81,700.44,162.01,0,295.31,276.99,26771.33,Clothing,North,2.9
PROD0238,555,2023-01-01,17,SUP0101,WH015,6.12,0.21,0,129,50,514.84,692.51,0,609.9,179.6,45238.92,Books,East,3.7
PROD0281,305,2023-04-21,11,SUP0039,WH034,14.82,0.16,0,213,55,429.84,613.13,0,508.06,264.11,9235.19,Electronics,South,3.0
PROD0319,125,2022-02-21,16,SUP0125,WH037,8.48,0.0,0,267,71,197.29,879.27,0,107.23,347.0,18705.75,Home,East,2.5
PROD0713,965,2023-12-22,13,SUP0043,WH028,7.83,0.08,1,77,82,250.41,505.16,1,209.04,303.05,38963.22,Electronics,East,2.5
PROD0192,681,2023-01-20,10,SUP0004,WH034,7.55,0.13,1,263,75,109.21,597.8,1,563.15,320.71,39014.65,Clothing,East,3.9
PROD0284,634,2023-04-09,18,SUP0053,WH006,1.54,0.29,1,270,60,682.62,185.9,1,253.01,244.62,36571.21,Books,North,3.2
PROD0287,740,2023-05-03,7,SUP0107,WH017,11.33,0.04,0,206,77,476.17,462.79,0,585.47,409.81,8890.83,Electronics,East,1.4
PROD0561,230,2022-03-09,27,SUP0048,WH040,13.44,0.01,1,127,62,924.94,834.35,1,914.48,418.85,48723.93,Books,North,1.4
PROD0228,537,2023-05-18,21,SUP0118,WH048,10.68,0.06,1,64,44,674.12,725.3,0,121.98,94.65,27521.9,Clothing,North,3.2
PROD0940,191,2022-02-01,17,SUP0195,WH010,3.31,0.13,1,96,87,622.34,712.77,1,556.91,389.82,8898.16,Electronics,West,2.8
PROD0061,45,2022-02-11,5,SUP0197,WH009,11.96,0.2,0,211,83,842.29,956.44,1,501.11,293.12,4704.42,Home,West,2.4
PROD0033,681,2023-05-17,23,SUP0168,WH035,9.23,0.08,0,260,25,620.21,437.17,0,269.96,332.65,37730.87,Electronics,North,3.0
PROD0535,787,2023-08-10,26,SUP0183,WH044,14.67,0.13,0,100,37,732.12,725.86,1,261.78,431.11,20224.93,Books,West,4.2
PROD0269,944,2023-09-18,2,SUP0080,WH039,12.77,0.1,1,78,23,865.71,667.72,0,463.38,352.67,34184.39,Books,East,4.9
PROD0727,81,2023-04-02,5,SUP0185,WH013,1.72,0.23,1,129,79,828.71,355.33,1,270.27,464.79,41580.88,Books,North,1.0
PROD0333,974,2022-02-23,11,SUP0194,WH007,12.29,0.3,0,235,53,777.26,776.22,1,843.81,376.23,5641.16,Clothing,South,1.0
PROD0199,380,2022-09-13,11,SUP0163,WH009,14.37,0.26,0,138,38,894.55,864.01,1,800.56,360.96,27064.28,Electronics,North,4.8
PROD0904,691,2022-12-02,19,SUP0149,WH028,9.83,0.09,1,152,43,998.65,520.99,0,231.0,112.69,6815.17,Home,South,2.9
PROD0051,333,2023-08-05,16,SUP0121,WH022,12.59,0.01,1,298,53,254.25,112.82,1,310.72,259.74,6124.56,Books,West,4.7
PROD0128,335,2023-06-10,18,SUP0156,WH007,11.57,0.2,0,243,89,377.17,488.65,0,230.62,325.98,22397.01,Home,East,4.1
PROD0590,823,2023-07-02,3,SUP0079,WH012,7.36,0.28,0,273,59,223.04,336.59,1,203.33,322.55,27047.6,Books,West,1.2
PROD0827,542,2023-07-26,11,SUP0171,WH041,3.9,0.03,1,152,50,971.95,201.77,1,934.98,151.02,13292.53,Electronics,North,3.1
PROD0043,889,2022-01-02,1,SUP0141,WH001,10.89,0.09,1,222,98,699.97,249.22,1,284.85,326.68,4819.58,Books,South,4.7
PROD0122,805,2022-12-06,7,SUP0104,WH004,10.97,0.29,1,118,89,315.54,577.69,1,756.0,338.62,34183.77,Books,West,3.8
PROD0924,138,2022-03-30,15,SUP0083,WH002,1.44,0.01,0,262,53,684.17,326.04,0,344.3,272.45,11193.89,Books,East,1.2
PROD0531,746,2023-08-27,6,SUP0145,WH031,4.67,0.24,0,60,31,239.92,488.41,0,516.55,480.0,35219.97,Home,North,4.7
PROD0900,110,2023-07-04,25,SUP0183,WH037,7.65,0.08,1,194,44,945.94,724.39,0,810.65,373.7,22912.03,Clothing,West,4.8
PROD0318,670,2022-06-18,3,SUP0158,WH010,1.34,0.18,1,169,65,307.25,665.55,1,661.52,493.79,45218.16,Books,North,4.5
PROD0219,233,2023-01-30,9,SUP0016,WH024,5.6,0.21,0,196,28,806.98,932.0,1,776.88,148.28,3550.72,Home,North,4.2
PROD0590,511,2022-12-04,21,SUP0010,WH050,7.89,0.18,0,171,82,274.5,706.98,1,517.63,401.47,49928.97,Clothing,East,2.6
PROD0230,42,2023-09-06,8,SUP0170,WH023,13.31,0.2,1,137,31,494.96,106.23,0,333.37,360.93,13074.86,Books,South,2.9
PROD0567,281,2022-05-18,19,SUP0035,WH033,14.08,0.02,1,291,70,994.23,492.49,0,760.21,368.68,29432.72,Clothing,South,2.8
PROD0694,235,2023-09-03,14,SUP0142,WH042,11.59,0.13,1,115,96,674.51,809.27,1,910.36,441.69,17033.62,Electronics,North,1.5
PROD0061,954,2023-12-09,12,SUP0093,WH027,14.12,0.12,0,253,88,647.12,176.17,1,440.5,343.28,22020.53,Books,North,2.1
PROD0465,85,2022-01-20,15,SUP0097,WH045,13.87,0.22,0,125,23,835.81,853.83,0,856.67,172.87,11656.83,Clothing,North,1.9
PROD0708,216,2023-09-07,16,SUP0078,WH037,5.96,0.29,0,207,41,630.21,668.39,0,227.68,156.97,28605.46,Home,South,4.8
PROD0526,714,2023-03-26,21,SUP0110,WH039,11.05,0.04,0,145,57,827.3,217.68,1,705.59,357.61,49182.01,Books,South,2.3
PROD0782,4,2022-04-07,14,SUP0042,WH038,9.47,0.05,1,154,96,361.09,853.98,0,216.82,261.0,44727.79,Electronics,East,2.0
PROD0180,389,2023-04-07,17,SUP0121,WH014,11.4,0.05,0,224,93,496.17,987.17,0,284.56,66.05,46163.45,Home,West,2.2
PROD0539,979,2023-08-16,22,SUP0191,WH026,4.58,0.3,1,229,20,365.74,270.99,0,123.7,438.99,45301.18,Clothing,North,2.1
PROD0269,902,2022-01-30,22,SUP0030,WH007,13.47,0.26,0,124,48,274.85,720.13,1,474.74,421.45,15850.39,Books,West,4.0
PROD0432,645,2023-08-09,24,SUP0082,WH018,6.53,0.17,1,261,22,157.16,425.5,0,840.31,314.72,40450.13,Clothing,South,2.8
PROD0403,572,2023-08-16,24,SUP0044,WH032,14.14,0.15,1,129,73,830.45,362.96,1,830.87,87.84,39439.52,Books,South,3.0
PROD0777,874,2023-01-05,14,SUP0147,WH044,12.76,0.13,0,177,69,342.73,208.6,0,548.73,417.56,10309.3,Electronics,North,2.7
PROD0296,660,2022-06-24,16,SUP0116,WH048,3.14,0.06,0,114,27,883.45,281.05,1,674.98,218.21,49435.51,Home,West,2.6
,219,2023-05-24,13,SUP0172,WH031,9.84,0.02,0,122,84,555.09,267.94,1,988.79,438.65,15498.2,Clothing,West,4.8
PROD0536,541,2022-10-12,17,SUP0080,WH033,13.24,0.07,0,218,59,559.77,224.5,1,170.37,95.0,32845.67,Electronics,North,2.7
PROD0417,393,2023-04-30,19,SUP0174,WH018,12.08,0.16,0,165,45,824.18,121.75,0,521.94,203.03,40336.68,Home,West,3.1
PROD0794,12/05/2023,2022-08-16,8,SUP0082,WH023,13.0,0.07,1,270,97,631.45,310.23,1,991.51,50.29,16617.18,Clothing,West,3.1
PROD0481,399,2023-11-28,12,SUP0076,WH033,10.92,0.18,1,296,68,612.51,445.87,1,854.78,466.23,47481.22,Electronics,West,3.6
PROD0628,858,2022-08-13,22,SUP0119,WH014,13.42,0.29,0,172,42,109.27,454.59,0,816.43,448.66,47569.41,Electronics,West,2.2
PROD0941,882,2022-06-25,23,SUP0068,WH035,2.7,0.08,0,186,69,260.51,483.08,0,159.23,387.14,19672.54,Home,South,2.7
PROD0205,169,2023-10-30,15,SUP0175,WH004,9.34,0.24,0,218,28,131.22,666.3,1,646.84,203.37,29776.86,Clothing,West,2.6
PROD0294,177,2022-10-30,4,SUP0160,WH014,4.96,0.09,0,190,81,474.17,644.65,1,400.26,444.88,1372.46,Books,West,3.4
PROD0919,539,2022-10-21,20,SUP0056,WH008,2.64,0.06,1,278,36,815.76,100.08,0,990.31,458.07,49615.65,Home,East,2.0
PROD0342,762,2023-12-19,13,SUP0035,WH045,12.93,0.12,1,89,33,313.37,294.03,1,385.72,452.75,32780.06,Electronics,South,1.3
PROD0094,789,2022-11-19,29,SUP0116,WH010,1.02,0.15,0,129,70,749.39,266.64,1,525.48,266.85,40237.42,Electronics,West,4.9
PROD0275,649,2022-11-01,10,SUP0024,WH049,5.21,0.16,0,172,70,557.64,723.12,0,811.28,233.31,34054.42,Electronics,West,3.5
PROD0194,254,2022-02-13,25,SUP0099,WH005,10.26,0.01,0,131,95,496.24,279.88,0,278.87,263.92,31385.27,Clothing,South,4.1
PROD0059,109,2022-09-02,1,SUP0089,WH028,9.87,0.15,0,130,32,519.06,427.12,0,223.65,321.52,43266.42,Books,South,1.5
PROD0337,655,2022-07-13,10,SUP0009,WH035,1.41,0.17,1,105,76,223.76,814.1,0,690.04,226.09,30173.11,Books,North,3.0
PROD0866,388,2023-09-02,25,SUP0028,WH012,10.18,0.27,0,90,20,788.4,456.47,0,800.45,497.62,22466.44,Books,South,4.0
PROD0721,599,2023-09-07,23,SUP0077,WH031,13.6,0.02,1,221,48,772.57,889.23,0,119.7,321.11,6508.41,Electronics,South,4.8
PROD0401,91,2023-05-14,5,SUP0198,WH020,7.5,0.2,1,198,50,588.71,154.14,1,338.36,458.07,41621.48,Electronics,East,4.8
PROD0307,917,2022-11-28,6,SUP0025,WH006,14.81,0.14,0,254,87,403.92,517.11,1,337.83,224.66,33075.11,Books,North,1.8
