ReturnID,OrderID,ProductID,CustomerID,ReturnDate,OrderDate,ReturnReason,RefundAmount,ProductCategory,Region,IsDefective,QualityScore,ReturnWindowDays,RestockingFee,ReturnApproved,CustomerSatisfaction,SupportInteractionCount,ReturnProcessingTime,Courier,ReturnType
RET000165,ORD000165,PROD0876,CUST00651,2022-08-16,2023-09-01,Changed Mind,701.36,Clothing,West,0,4.0,12,42.42,0,1.1,7,14,UPS,Partial
RET000166,ORD000166,PROD0627,CUST02855,2022-11-12,2023-12-29,Defective,555.66,Home,West,1,3.3,10,42.84,0,4.1,3,8,FedEx,Partial
RET000167,ORD000167,PROD0917,CUST02827,2023-10-24,2023-07-04,Defective,57.74,Electronics,East,0,2.8,19,10.38,1,3.5,0,9,DHL,Partial
RET000168,ORD000168,PROD0285,CUST00181,2023-09-23,2022-06-25,Wrong Item,176.16,Electronics,East,0,3.3,25,30.67,1,1.1,0,14,UPS,Full
RET000169,ORD000169,PROD0179,CUST00600,2023-03-25,2022-11-13,Late Delivery,627.62,Home,South,1,1.4,9,24.24,1,4.4,2,3,FedEx,Full
RET000170,ORD000170,PROD0077,CUST01379,2022-12-23,2022-02-21,Changed Mind,564.71,Books,South,0,2.2,23,39.56,0,1.7,2,1,UPS,Partial
,ORD000171,PROD0153,CUST02266,2022-02-06,2023-06-01,Defective,444.22,Clothing,North,0,3.7,24,47.07,1,4.3,3,10,Local,Partial
,ORD000172,PROD0862,CUST00469,2023-02-11,2022-05-19,Changed Mind,517.78,Electronics,West,1,1.2,10,21.7,1,2.4,3,8,Local,Full
RET000173,ORD000173,PROD0596,CUST02561,2023-06-21,2022-05-25,Defective,746.85,Electronics,East,0,4.0,18,38.57,1,3.3,6,2,UPS,Partial
RET000174,ORD000174,PROD0031,CUST02716,2022-01-29,2023-06-29,Late Delivery,868.88,Books,North,1,1.5,12,2.03,0,4.2,5,8,Local,Full
RET000175,ORD000175,PROD0686,CUST00491,2023-07-27,2022-01-13,Wrong Item,575.22,Electronics,South,0,1.6,16,31.64,0,2.5,1,5,UPS,Full
RET000176,ORD000176,PROD0876,CUST02299,2023-04-18,2022-02-17,Wrong Item,229.72,Books,West,0,1.2,26,2.49,1,2.5,4,9,DHL,Partial
RET000177,ORD000177,PROD0138,CUST02225,2023-05-16,2023-01-17,Changed Mind,846.91,Clothing,North,1,2.6,12,22.95,1,1.8,8,3,Local,Partial
RET000178,ORD000178,PROD0184,CUST01358,2022-08-25,2023-12-01,Changed Mind,716.01,Clothing,North,1,4.2,27,14.17,0,2.0,2,1,FedEx,Partial
RET000179,ORD000179,PROD0896,CUST02774,2022-11-27,2022-01-30,Late Delivery,880.03,Clothing,West,0,2.1,13,48.67,1,1.4,0,6,UPS,Partial
RET000180,ORD000180,PROD0601,CUST00960,2023-02-07,2022-02-07,Defective,901.08,Clothing,North,0,3.7,20,47.0,1,1.3,8,12,Local,Full
RET000181,ORD000181,PROD0043,CUST01337,2022-08-16,2022-04-02,Changed Mind,423.69,Home,South,1,1.9,7,30.5,0,1.2,7,10,UPS,Full
RET000182,ORD000182,PROD0142,CUST01735,2022-01-23,2023-01-30,Late Delivery,680.63,Clothing,East,0,4.4,24,8.57,0,3.0,5,5,DHL,Full
RET000183,ORD000183,PROD0724,CUST02289,2023-07-01,2023-07-22,Defective,224.05,Electronics,East,0,2.0,10,23.22,0,1.8,1,12,Local,Full
RET000184,ORD000184,PROD0672,CUST01919,2022-06-19,2023-06-27,Late Delivery,331.76,Clothing,West,0,2.0,27,25.13,0,4.0,3,10,DHL,Full
RET000185,ORD000185,PROD0546,CUST02818,2022-10-19,2022-01-27,Changed Mind,612.63,Clothing,North,0,4.5,14,13.04,1,1.9,1,8,UPS,Partial
RET000186,ORD000186,PROD0713,CUST02217,2022-02-21,2022-01-23,Changed Mind,796.7,Clothing,North,1,2.9,25,4.29,0,1.3,6,9,DHL,Full
RET000187,12/05/2023,PROD0377,CUST01755,2022-05-26,2023-11-09,Wrong Item,339.14,Clothing,North,0,3.7,18,19.26,1,1.6,2,10,DHL,Full
RET000188,ORD000188,PROD0706,CUST01458,2022-11-05,2022-06-21,Wrong Item,593.49,Home,North,1,2.5,22,36.03,0,4.3,7,2,Local,Full
RET000189,ORD000189,PROD0419,CUST00835,2023-12-03,2023-05-22,Wrong Item,790.26,Electronics,East,1,2.4,16,38.96,1,1.5,8,13,UPS,Partial
RET000190,ORD000190,PROD0485,CUST01094,2023-12-21,2022-05-28,Late Delivery,171.06,Clothing,South,0,1.0,16,21.59,0,2.8,5,10,FedEx,Partial
RET000191,ORD000191,PROD0210,CUST01833,2022-08-27,2022-05-20,Wrong Item,707.17,Clothing,West,0,1.1,28,45.0,1,2.7,9,5,DHL,Partial
RET000192,ORD000192,PROD0539,CUST02639,2023-12-22,2023-08-23,Late Delivery,715.74,Home,South,0,3.3,20,32.28,1,2.8,4,4,Local,Full
RET000193,ORD000193,PROD0170,CUST02186,2022-09-24,2022-10-08,Late Delivery,231.27,Clothing,South,1,2.7,16,20.75,0,3.1,5,1,UPS,Partial
RET000194,ORD000194,PROD0622,CUST01615,2022-11-21,2022-02-10,Late Delivery,584.67,Home,West,1,3.5,20,11.44,1,3.9,3,4,FedEx,Full
RET000195,ORD000195,PROD0223,CUST01419,2023-03-08,2023-01-29,Wrong Item,169.43,Electronics,West,0,1.7,12,29.36,0,3.0,2,1,DHL,Partial
RET000196,ORD000196,PROD0176,CUST02623,2022-07-05,2023-08-17,Changed Mind,288.24,Clothing,West,0,2.2,16,32.05,0,4.8,0,5,UPS,Partial
RET000197,ORD000197,PROD0918,CUST00783,2022-08-29,2023-04-07,Wrong Item,156.29,Clothing,West,0,3.8,21,31.89,1,3.3,1,2,FedEx,Partial
RET000198,ORD000198,PROD0376,CUST02566,2022-10-29,2023-11-15,Defective,646.41,Clothing,North,1,1.0,17,30.04,1,2.1,3,6,UPS,Partial
RET000199,ORD000199,PROD0913,CUST00244,2023-10-18,2023-05-12,Changed Mind,391.32,Electronics,East,0,2.3,24,28.2,1,2.2,4,2,DHL,Partial
RET000200,ORD000200,PROD0647,CUST00137,2023-01-01,2022-09-28,Late Delivery,863.7,Books,South,1,4.6,26,0.56,0,1.8,9,8,Local,Partial
RET000201,ORD000201,PROD0316,CUST01339,2023-11-21,2023-09-23,Changed Mind,534.88,Home,West,0,2.5,29,45.33,1,2.5,2,7,DHL,Partial
RET000202,ORD000202,PROD0517,CUST01467,2022-10-09,2022-08-22,Wrong Item,354.81,Electronics,West,0,1.6,17,21.7,0,2.8,3,5,DHL,Partial
RET000203,ORD000203,PROD0785,CUST01264,2022-07-02,2023-07-17,Wrong Item,77.33,Books,North,0,3.7,16,38.98,0,2.8,9,3,FedEx,Full
RET000204,ORD000204,PROD0679,CUST01165,2023-02-10,2023-04-23,Late Delivery,319.66,Home,North,0,4.4,28,1.19,0,3.9,2,5,Local,Full
RET000205,ORD000205,PROD0317,CUST00438,2023-03-27,2023-09-23,Changed Mind,36.82,Clothing,East,1,1.3,13,34.35,1,4.0,2,7,Local,Partial
RET000206,ORD000206,PROD0827,CUST00604,2022-12-19,2022-11-10,Late Delivery,915.47,Clothing,North,1,4.3,8,41.56,1,1.2,7,6,DHL,Partial
RET000207,ORD000207,PROD0393,CUST02554,2023-09-22,2023-07-18,Defective,81.78,Clothing,North,0,4.8,18,29.35,0,2.9,4,1,Local,Partial
RET000208,ORD000208,PROD0378,CUST01166,2023-06-25,2023-09-25,Defective,184.37,Books,South,1,2.2,19,33.75,1,4.1,7,8,Local,Full
RET000209,ORD000209,PROD0141,CUST01718,2022-11-06,2022-04-19,Changed Mind,85.98,Books,South,0,1.8,9,17.33,0,4.6,4,10,UPS,Partial
RET000210,ORD000210,PROD0930,CUST00506,2022-07-06,2023-01-24,Changed Mind,319.7,Home,North,1,2.4,11,33.81,0,4.6,2,13,FedEx,Partial
RET000211,ORD000211,PROD0228,CUST02535,2023-12-10,2022-08-15,Defective,848.67,Clothing,North,1,4.5,23,16.6,1,1.8,3,13,UPS,Partial
RET000212,ORD000212,PROD0778,CUST01718,2023-07-13,2023-06-27,Late Delivery,886.54,Clothing,West,0,2.4,7,16.25,1,4.6,9,9,Local,Partial
RET000213,12/05/2023,PROD0013,CUST01547,2022-01-31,2023-02-12,Defective,587.05,Clothing,East,1,3.6,15,38.07,0,2.1,1,12,UPS,Partial
RET000214,ORD000214,PROD0237,CUST00664,2023-10-25,2022-08-20,Late Delivery,102.24,Home,North,0,1.8,18,40.57,0,3.1,8,13,FedEx,Full
RET000215,ORD000215,PROD0692,CUST01461,2023-05-23,2022-03-04,Defective,803.37,Electronics,West,1,1.6,14,40.65,0,4.0,4,11,FedEx,Full
RET000216,ORD000216,PROD0220,CUST01520,2022-04-06,2023-07-07,Changed Mind,998.65,Clothing,West,0,3.5,14,22.61,0,4.3,2,2,UPS,Partial
RET000217,ORD000217,PROD0923,CUST01514,2022-09-23,2023-05-31,Defective,860.52,Clothing,East,0,4.9,7,5.76,0,3.7,4,4,UPS,Full
RET000218,ORD000218,PROD0869,CUST01181,2023-03-26,2023-06-28,Changed Mind,564.17,Books,South,0,1.3,29,45.58,1,2.1,3,7,UPS,Partial
RET000219,ORD000219,PROD0795,CUST02771,2023-09-17,2022-11-03,Defective,551.56,Books,West,0,1.5,29,12.57,1,3.6,0,12,DHL,Full
RET000220,ORD000220,PROD0020,CUST01656,2023-07-28,2023-09-11,Wrong Item,667.42,Home,East,0,4.7,14,41.14,0,3.3,2,4,DHL,Partial
RET000221,ORD000221,PROD0325,CUST02744,2023-04-26,2022-02-07,Late Delivery,332.42,Clothing,West,0,3.3,29,7.46,1,1.2,0,5,UPS,Full
RET000222,ORD000222,PROD0230,CUST02744,2023-04-28,2023-05-10,Defective,296.21,Home,North,1,1.6,18,44.23,1,4.0,3,10,Local,Full
RET000223,ORD000223,PROD0827,CUST02253,2023-02-13,2023-10-01,Changed Mind,96.25,Electronics,East,0,1.8,11,6.15,1,3.7,3,4,UPS,Full
RET000224,ORD000224,PROD0294,CUST01268,2023-11-01,2023-05-30,Changed Mind,290.87,Books,East,0,4.1,11,41.79,0,1.7,5,6,UPS,Full
RET000225,ORD000225,PROD0863,CUST01090,2022-04-24,2022-02-05,Defective,369.44,Books,West,0,1.7,8,1.2,0,1.8,4,7,Local,Partial
RET000226,ORD000226,PROD0463,CUST01467,2022-08-01,2023-01-04,Wrong Item,349.35,Electronics,North,0,1.8,17,24.73,1,1.9,7,10,Local,Full
RET000227,ORD000227,PROD0729,CUST00846,2023-01-03,2023-09-25,Wrong Item,217.51,Electronics,West,1,4.0,19,37.83,1,2.5,2,7,FedEx,Partial
RET000228,ORD000228,PROD0501,CUST01986,2023-12-14,2023-02-02,Wrong Item,467.61,Home,South,0,3.0,17,31.31,1,3.6,4,2,FedEx,Full
RET000229,ORD000229,PROD0812,CUST02501,2023-12-20,2022-06-11,Changed Mind,366.61,Home,West,1,2.7,23,6.37,0,2.2,0,3,DHL,Partial
RET000230,ORD000230,PROD0953,CUST02212,2022-03-13,2023-01-02,Defective,999.16,Clothing,East,0,4.4,7,36.34,0,1.5,6,4,UPS,Full
RET000231,ORD000231,PROD0846,CUST02188,2022-07-15,2022-10-29,Changed Mind,404.03,Electronics,South,0,2.1,26,32.89,0,4.8,1,9,FedEx,Partial
RET000232,ORD000232,PROD0973,CUST00580,2022-05-30,2022-11-20,Changed Mind,556.5,Books,South,0,1.2,7,18.56,1,4.0,9,13,FedEx,Full
RET000233,ORD000233,PROD0341,CUST00889,2022-09-20,2022-02-17,Late Delivery,879.71,Clothing,South,0,3.8,12,35.39,0,1.0,8,9,UPS,Partial
RET000234,ORD000234,PROD0881,CUST01568,2023-01-04,2022-06-03,Changed Mind,857.46,Electronics,East,1,1.4,13,16.37,0,4.5,7,12,UPS,Partial
RET000235,ORD000235,PROD0269,CUST01146,2022-04-17,2022-07-04,Late Delivery,286.15,Books,East,1,2.2,26,31.72,0,3.3,7,11,Local,Partial
RET000236,ORD000236,PROD0183,CUST01764,2022-06-01,2022-10-23,Defective,167.22,Clothing,East,0,4.0,13,5.87,0,2.2,6,3,UPS,Partial
RET000237,ORD000237,PROD0886,CUST00713,2023-06-04,2022-11-08,Defective,947.95,Books,South,0,1.5,8,33.56,1,4.4,6,7,Local,Full
RET000238,ORD000238,PROD0367,CUST01926,2023-09-25,2023-10-13,Changed Mind,359.21,Books,West,0,3.1,20,37.13,1,2.6,8,14,FedEx,Full
RET000239,ORD000239,PROD0956,CUST00013,2022-08-20,2023-02-15,Changed Mind,283.38,Books,East,1,4.7,14,46.97,0,3.1,8,10,Local,Partial
RET000240,ORD000240,PROD0454,CUST02786,2022-04-06,2023-11-29,Changed Mind,110.18,Clothing,North,1,1.7,19,47.37,0,1.5,7,10,DHL,Full
RET000241,ORD000241,PROD0461,CUST00199,2022-08-01,2023-05-25,Defective,971.82,Clothing,North,1,2.8,22,19.96,0,3.0,1,3,FedEx,Partial
RET000242,ORD000242,PROD0680,CUST02510,2022-10-15,2022-05-02,Wrong Item,373.92,Clothing,East,0,2.3,10,33.76,1,1.3,9,6,DHL,Full
RET000243,ORD000243,PROD0332,CUST01899,2023-12-22,2023-10-05,Defective,374.03,Home,West,1,2.2,15,15.77,0,4.7,3,12,FedEx,Partial
RET000244,ORD000244,PROD0247,CUST02474,2023-11-01,2022-09-02,Changed Mind,813.55,Electronics,South,0,3.6,9,2.62,0,3.3,9,9,UPS,Full
RET000245,ORD000245,PROD0126,CUST01400,2023-12-20,2023-06-22,Late Delivery,741.25,Books,North,0,4.2,24,17.78,0,2.2,2,6,FedEx,Partial
,ORD000246,PROD0086,CUST01874,2022-08-04,2022-11-04,Wrong Item,129.14,Books,West,1,3.8,21,46.58,0,2.1,9,6,FedEx,Partial
RET000247,ORD000247,PROD0720,CUST01619,2023-12-09,2022-06-27,Defective,433.7,Clothing,East,1,2.1,20,24.01,0,1.5,1,9,UPS,Partial
RET000248,ORD000248,PROD0730,CUST01265,2022-01-20,2023-07-01,Wrong Item,593.98,Home,South,0,3.9,25,42.28,0,2.7,5,11,FedEx,Partial
RET000249,ORD000249,PROD0316,CUST02739,2022-12-08,2022-06-21,Changed Mind,981.22,Books,South,1,1.3,15,12.57,1,2.4,6,13,UPS,Full
RET000250,ORD000250,PROD0886,CUST01662,2023-05-25,2023-09-18,Late Delivery,50.53,Clothing,North,0,3.5,19,33.23,1,2.2,7,1,UPS,Full
RET000251,ORD000251,PROD0424,CUST02774,2023-02-01,2022-03-05,Wrong Item,824.65,Clothing,West,0,3.4,26,25.44,0,4.3,1,13,UPS,Partial
RET000252,ORD000252,PROD0375,CUST01949,2022-11-06,2022-04-27,Changed Mind,607.36,Clothing,East,0,1.2,10,9.54,0,1.7,1,13,Local,Full
RET000253,ORD000253,PROD0073,CUST02149,2023-06-24,2022-07-12,Changed Mind,522.5,Books,West,1,4.6,16,42.29,0,2.2,5,1,DHL,Full
RET000254,ORD000254,PROD0045,CUST02915,2022-07-26,2022-10-01,Changed Mind,519.38,Books,East,0,3.3,24,23.45,0,4.7,5,13,UPS,Full
RET000255,ORD000255,PROD0229,CUST02909,2023-04-06,2023-07-22,Wrong Item,132.47,Electronics,South,1,1.1,15,8.51,1,4.5,5,1,DHL,Partial
RET000256,12/05/2023,PROD0243,CUST00385,2023-06-30,2023-10-18,Defective,477.22,Electronics,South,1,4.2,18,39.61,0,4.4,2,6,FedEx,Partial
RET000257,ORD000257,PROD0626,CUST01684,2022-10-08,2022-08-03,Wrong Item,645.63,Clothing,West,1,2.8,21,18.73,1,1.7,9,13,UPS,Partial
RET000258,ORD000258,PROD0852,CUST02487,2023-04-28,2022-09-15,Changed Mind,664.68,Clothing,West,1,2.6,17,13.4,1,4.6,9,13,UPS,Partial
RET000259,ORD000259,PROD0913,CUST00874,2022-11-29,2022-09-10,Late Delivery,320.26,Home,West,1,3.3,12,32.97,0,1.7,7,3,FedEx,Partial
RET000260,ORD000260,PROD0886,CUST00145,2022-06-14,2022-11-13,Wrong Item,101.72,Home,East,0,2.7,10,27.12,0,2.6,6,12,Local,Partial
RET000261,ORD000261,PROD0581,CUST00199,2023-05-26,2023-02-02,Changed Mind,861.7,Books,East,1,5.0,14,31.26,0,3.4,4,3,UPS,Full
RET000262,ORD000262,PROD0482,CUST01546,2022-01-07,2022-08-23,Wrong Item,173.58,Clothing,East,1,1.7,23,4.57,0,4.1,7,12,FedEx,Partial
RET000263,12/05/2023,PROD0310,CUST02169,2022-10-25,2022-07-12,Late Delivery,369.39,Electronics,West,1,1.9,12,7.82,1,4.2,7,7,FedEx,Full
RET000264,ORD000264,PROD0975,CUST00904,2022-07-29,2022-03-05,Changed Mind,652.28,Electronics,West,0,3.2,9,36.7,0,2.3,5,7,DHL,Full
RET000265,ORD000265,PROD0903,CUST02411,2023-06-11,2022-06-14,Wrong Item,493.61,Home,West,0,3.6,14,9.54,0,1.1,8,10,DHL,Partial
RET000266,ORD000266,PROD0621,CUST01359,2023-06-28,2022-06-04,Defective,117.67,Books,East,0,4.6,21,19.8,1,1.8,2,2,Local,Full
RET000267,ORD000267,PROD0558,CUST00757,2023-08-10,2022-09-15,Late Delivery,535.15,Home,West,0,4.6,8,22.72,0,4.0,6,4,DHL,Full
RET000268,ORD000268,PROD0137,CUST00117,2022-05-07,2022-12-29,Wrong Item,628.83,Books,East,0,3.5,17,11.92,0,2.4,0,10,Local,Partial
RET000269,ORD000269,PROD0073,CUST02281,2023-04-14,2022-07-10,Defective,773.14,Clothing,North,0,3.7,16,43.3,0,1.9,4,11,FedEx,Full
RET000270,ORD000270,PROD0788,CUST02035,2023-04-04,2023-05-16,Changed Mind,198.57,Electronics,East,0,4.5,7,43.44,1,3.5,7,9,Local,Partial
RET000271,ORD000271,PROD0552,CUST01830,2022-05-07,2023-08-03,Wrong Item,84.1,Books,North,1,4.8,21,7.44,1,1.2,7,10,UPS,Partial
RET000272,ORD000272,PROD0879,CUST01498,2022-12-17,2022-07-04,Defective,590.26,Home,West,1,4.6,17,21.27,0,1.2,2,5,DHL,Full
RET000273,ORD000273,PROD0479,CUST00253,2022-07-08,2022-12-19,Changed Mind,689.63,Clothing,West,1,5.0,10,3.63,0,1.0,0,8,Local,Partial
RET000274,ORD000274,PROD0264,CUST02214,2023-02-09,2022-02-17,Wrong Item,62.79,Books,North,0,4.8,24,12.67,0,1.9,4,9,Local,Partial
RET000275,ORD000275,PROD0836,CUST02802,2023-04-22,2023-04-02,Late Delivery,526.32,Books,South,1,1.5,16,26.16,1,2.1,3,11,DHL,Full
RET000276,ORD000276,PROD0576,CUST01377,2023-12-05,2023-09-06,Late Delivery,989.73,Home,North,1,4.7,17,6.34,1,1.4,0,8,DHL,Full
RET000277,ORD000277,PROD0165,CUST00163,2023-03-29,2023-03-18,Late Delivery,834.88,Electronics,North,0,2.5,11,8.08,0,3.2,9,6,Local,Partial
RET000278,ORD000278,PROD0487,CUST02891,2023-03-06,2022-11-20,Late Delivery,342.93,Electronics,East,1,4.8,19,22.7,0,3.6,7,5,DHL,Full
RET000279,ORD000279,PROD0794,CUST01102,2022-12-30,2022-07-06,Late Delivery,143.42,Electronics,West,0,3.7,20,22.68,0,2.1,3,2,FedEx,Partial
RET000280,ORD000280,PROD0462,CUST01429,2022-08-10,2022-04-17,Defective,141.75,Books,North,1,2.5,18,46.02,0,3.8,6,13,DHL,Full
RET000281,ORD000281,PROD0972,CUST02135,2022-04-13,2023-06-07,Late Delivery,555.76,Books,West,1,1.2,8,44.15,1,3.4,8,6,Local,Full
RET000282,ORD000282,PROD0392,CUST02032,2022-07-27,2022-02-25,Wrong Item,103.95,Electronics,East,0,3.4,11,42.79,0,1.2,5,13,UPS,Full
RET000283,ORD000283,PROD0291,CUST01085,2023-11-18,2023-08-13,Wrong Item,805.96,Electronics,East,0,2.2,25,0.16,0,1.2,2,11,Local,Partial
RET000284,ORD000284,PROD0498,CUST00579,2023-03-03,2023-05-26,Changed Mind,755.7,Clothing,West,0,2.6,27,42.59,1,1.5,7,7,FedEx,Partial
RET000285,ORD000285,PROD0531,CUST01081,2023-12-04,2023-01-09,Wrong Item,493.14,Home,North,0,4.7,11,28.54,0,3.9,5,13,FedEx,Full
RET000286,ORD000286,PROD0746,CUST01673,2022-04-30,2023-07-29,Defective,770.1,Clothing,West,0,4.5,12,8.26,0,4.2,3,11,FedEx,Full
RET000287,ORD000287,PROD0815,CUST01784,2023-07-19,2022-12-06,Defective,82.82,Electronics,South,0,3.8,13,44.41,0,3.6,1,13,FedEx,Full
RET000288,ORD000288,PROD0021,CUST02660,2023-12-16,2022-03-21,Defective,144.62,Electronics,East,1,4.2,29,17.68,1,4.6,3,11,FedEx,Partial
RET000289,ORD000289,PROD0125,CUST00195,2023-10-26,2023-04-14,Defective,11.25,Books,East,0,3.1,18,0.26,1,3.4,4,4,DHL,Partial
RET000290,ORD000290,PROD0092,CUST00870,2022-10-29,2023-08-17,Defective,173.0,Electronics,East,1,3.1,16,50.0,0,3.6,7,5,UPS,Full
RET000291,ORD000291,PROD0895,CUST01552,2023-02-27,2023-09-16,Defective,642.95,Clothing,West,1,2.1,26,10.72,1,1.4,7,14,DHL,Partial
RET000292,ORD000292,PROD0659,CUST00109,2023-09-17,2022-01-04,Defective,855.7,Home,South,0,1.1,13,30.13,0,3.4,8,13,DHL,Full
RET000293,ORD000293,PROD0923,CUST01425,2022-04-06,2022-02-23,Wrong Item,111.21,Clothing,North,1,4.2,16,33.06,0,4.5,7,14,FedEx,Partial
RET000294,ORD000294,PROD0041,CUST01344,2023-04-23,2022-12-05,Late Delivery,339.31,Clothing,North,0,1.6,15,49.95,0,3.0,9,9,FedEx,Full
RET000295,ORD000295,PROD0562,CUST00757,2022-05-15,2023-04-13,Defective,449.43,Clothing,South,1,3.9,9,28.56,0,4.9,6,4,FedEx,Full
RET000296,ORD000296,PROD0761,CUST00414,2023-10-07,2022-12-15,Late Delivery,229.29,Clothing,West,1,4.7,27,21.23,1,4.9,8,14,FedEx,Partial
RET000297,ORD000297,PROD0369,CUST00694,2023-09-16,2023-08-15,Late Delivery,771.83,Books,West,0,2.6,20,47.71,0,2.3,4,12,Local,Full
RET000298,ORD000298,PROD0772,CUST00703,2023-10-12,2023-07-02,Wrong Item,25.71,Books,South,1,2.1,25,12.2,1,4.5,7,5,UPS,Partial
RET000299,ORD000299,PROD0313,CUST02739,2022-09-19,2022-05-06,Defective,520.37,Clothing,South,0,3.7,17,44.04,1,3.4,3,4,UPS,Partial
RET000300,ORD000300,PROD0680,CUST00849,2023-02-10,2022-03-22,Wrong Item,826.66,Home,West,1,4.7,25,28.66,1,3.8,2,14,UPS,Full
RET000301,ORD000301,PROD0201,CUST02328,2022-04-10,2023-05-16,Wrong Item,326.96,Books,South,1,4.1,7,36.01,1,2.9,9,4,FedEx,Full
RET000302,ORD000302,PROD0505,CUST00142,2022-09-04,2023-09-07,Late Delivery,111.15,Electronics,South,1,4.8,14,46.51,0,1.8,3,2,Local,Partial
RET000303,ORD000303,PROD0212,CUST00302,2023-05-30,2023-07-15,Wrong Item,414.53,Electronics,South,0,4.3,12,11.88,0,2.8,5,14,UPS,Partial
RET000304,ORD000304,PROD0484,CUST00950,2022-03-20,2023-04-01,Defective,959.9,Home,East,1,2.0,17,40.57,0,2.0,5,11,Local,Partial
RET000305,ORD000305,PROD0226,CUST01522,2022-10-19,2023-05-20,Wrong Item,274.53,Clothing,South,1,4.6,7,47.07,1,1.5,6,12,Local,Full
RET000306,ORD000306,PROD0049,CUST00110,2023-04-03,2023-05-27,Changed Mind,878.39,Home,North,1,1.7,27,2.32,0,3.8,6,13,FedEx,Partial
RET000307,ORD000307,PROD0285,CUST01024,2024-01-01,2023-03-05,Defective,59.9,Home,East,0,1.3,17,48.58,1,4.4,9,10,FedEx,Partial
RET000308,ORD000308,PROD0636,CUST00330,2022-12-16,2023-04-08,Defective,549.39,Books,South,1,2.5,27,24.42,1,3.8,1,8,DHL,Partial
RET000309,ORD000309,PROD0353,CUST02130,2023-07-26,2022-06-15,Defective,845.49,Home,South,0,1.1,26,22.48,1,3.3,0,6,FedEx,Full
RET000310,ORD000310,PROD0577,CUST00461,2023-09-14,2022-12-02,Late Delivery,991.69,Books,South,0,3.1,19,12.91,1,4.2,1,9,DHL,Partial
RET000311,ORD000311,PROD0096,CUST00535,2023-09-15,2023-09-02,Defective,969.38,Electronics,West,1,4.5,17,34.21,1,4.4,1,8,UPS,Full
RET000312,12/05/2023,PROD0077,CUST01126,2023-01-25,2023-10-27,Late Delivery,729.57,Home,North,0,1.8,21,10.84,0,4.6,5,13,DHL,Partial
RET000313,ORD000313,PROD0308,CUST02424,2023-06-24,2022-05-01,Wrong Item,662.77,Home,East,0,4.5,21,23.73,1,3.3,1,12,Local,Full
RET000314,ORD000314,PROD0944,CUST01340,2022-01-21,2022-05-25,Late Delivery,607.67,Electronics,South,1,3.5,20,24.29,1,3.6,2,10,UPS,Full
RET000315,ORD000315,PROD0106,CUST02374,2022-07-11,2022-01-24,Changed Mind,20.69,Electronics,South,1,3.8,12,32.98,0,3.0,8,10,FedEx,Full
RET000316,ORD000316,PROD0776,CUST00772,2023-02-09,2022-08-08,Changed Mind,735.52,Home,North,1,1.3,23,13.55,0,4.3,0,4,FedEx,Full
RET000317,ORD000317,PROD0188,CUST00607,2022-11-03,2023-04-23,Late Delivery,178.38,Clothing,North,0,1.7,13,14.82,1,2.0,9,8,DHL,Full
RET000318,ORD000318,PROD0739,CUST02310,2023-04-17,2023-08-11,Wrong Item,305.54,Home,East,0,4.7,13,15.12,0,1.7,3,3,DHL,Partial
RET000319,ORD000319,PROD0426,CUST01300,2023-05-26,2023-04-06,Defective,602.88,Electronics,West,1,2.0,25,6.79,1,1.9,9,12,FedEx,Full
RET000320,ORD000320,PROD0496,CUST02695,2022-05-01,2022-04-07,Defective,158.31,Home,West,0,5.0,20,12.4,1,2.6,5,7,DHL,Full
RET000321,ORD000321,PROD0747,CUST00951,2022-11-06,2023-11-22,Defective,908.13,Clothing,South,1,2.0,25,15.24,1,4.7,2,8,FedEx,Full
RET000322,ORD000322,PROD0189,CUST00546,2022-08-22,2023-12-22,Wrong Item,535.39,Home,West,0,2.6,20,4.24,0,4.0,5,7,UPS,Partial
RET000323,ORD000323,PROD0865,CUST00770,2023-06-18,2023-05-27,Defective,722.39,Books,North,0,4.9,26,20.93,0,2.8,2,13,UPS,Full
RET000324,ORD000324,PROD0397,CUST01451,2022-02-27,2023-12-17,Wrong Item,558.32,Books,West,1,4.0,25,8.0,1,3.2,6,2,Local,Full
RET000325,ORD000325,PROD0678,CUST01533,2022-06-05,2023-06-18,Late Delivery,47.2,Clothing,West,1,2.5,17,32.45,0,3.3,4,13,Local,Partial
RET000326,ORD000326,PROD0779,CUST01378,2022-06-22,2023-12-12,Changed Mind,987.44,Electronics,East,1,2.3,27,2.89,1,1.2,3,8,UPS,Partial
RET000327,ORD000327,PROD0955,CUST01256,2022-12-01,2023-07-06,Changed Mind,305.21,Electronics,West,0,1.3,10,15.58,0,4.3,0,3,DHL,Full
RET000328,ORD000328,PROD0395,CUST02888,2022-07-22,2022-03-28,Wrong Item,433.24,Books,West,1,2.6,22,25.57,1,3.0,0,14,UPS,Full
RET000329,ORD000329,PROD0672,CUST00121,2023-04-24,2022-01-29,Defective,485.67,Electronics,East,1,2.8,16,41.41,1,2.8,7,8,FedEx,Partial
RET000330,ORD000330,PROD0439,CUST01528,2022-07-23,2023-05-30,Wrong Item,751.92,Clothing,East,1,2.2,29,37.0,1,2.6,3,13,FedEx,Partial
RET000331,ORD000331,PROD0545,CUST01787,2023-01-27,2022-10-23,Late Delivery,324.92,Books,East,0,1.6,21,4.56,1,1.6,4,11,DHL,Partial
