CampaignID,StartDate,EndDate,Channel,AdSpend,Clicks,Conversions,RevenueGenerated,CostPerClick,ConversionRate,Impressions,BounceRate,EngagementScore,TargetAudience,Region,CampaignType,Budget,CTR,CPC,CPA
CMP0407,2022-11-19,2022-09-01,Email,5868.58,4041,459,1456.46,3.37,0.33,66258,0.65,5.68,Teens,North,Awareness,26381.53,0.18,0.89,29.3
CMP0062,2023-07-01,2023-11-29,Social Media,1115.61,4462,2160,15237.03,4.29,0.32,79120,0.64,2.95,Seniors,West,Retention,13976.07,0.09,2.13,5.27
CMP0216,2023-02-10,2023-09-27,Search,7345.02,1561,1125,10889.54,2.8,0.44,21575,0.28,9.25,Adults,West,Conversion,39835.81,0.17,1.31,9.27
CMP0293,2022-09-15,2023-06-28,Social Media,524.98,8035,2847,18818.46,2.1,0.37,88247,0.73,9.46,Adults,East,Awareness,29523.78,0.13,2.26,17.08
CMP0099,2023-12-05,2023-02-15,Social Media,7448.74,9502,3438,12887.18,1.07,0.46,77322,0.47,3.48,Seniors,North,Conversion,9899.0,0.06,1.66,15.84
CMP0172,2023-08-13,2022-02-25,Social Media,8809.75,3398,2203,10911.67,1.79,0.48,13094,0.66,2.56,Adults,South,Conversion,1905.66,0.04,2.62,30.15
CMP0360,2023-02-27,2022-04-27,Search,4309.98,160,3348,6241.36,4.36,0.18,64351,0.38,1.82,Adults,North,Conversion,5416.05,0.02,2.56,13.95
CMP0214,2022-09-05,2022-08-24,Email,4194.77,2315,2176,5110.98,1.75,0.11,78900,0.56,7.95,Teens,East,Conversion,17393.32,0.14,1.34,33.0
CMP0475,2023-07-07,2023-03-21,Search,3111.69,6375,1536,4985.66,4.93,0.2,89197,0.69,7.43,Seniors,East,Retention,4845.92,0.06,2.44,44.4
CMP0035,2023-01-14,2022-08-08,Search,8781.69,4917,273,8438.9,3.08,0.48,51253,0.59,7.91,Seniors,South,Awareness,12941.63,0.18,1.78,41.71
CMP0449,2022-09-16,2023-05-14,Search,5523.07,4202,1309,3841.74,4.09,0.1,76610,0.61,2.46,Teens,South,Awareness,4789.68,0.17,0.8,37.56
CMP0227,2023-05-29,2023-03-28,Email,5834.67,5931,3428,16962.09,2.52,0.3,25456,0.25,9.77,Teens,West,Retention,4648.77,0.15,0.44,9.95
CMP0101,2022-05-01,2023-05-24,Affiliate,6650.9,350,3046,16201.35,3.31,0.05,4633,0.5,2.73,Adults,East,Conversion,16101.73,0.13,0.24,15.82
CMP0431,2023-01-27,2022-11-20,Search,3072.29,1699,2722,14712.53,4.95,0.42,25043,0.32,1.34,Adults,East,Awareness,26165.1,0.19,0.82,19.96
,2022-02-07,2022-01-12,Search,4384.58,7529,796,1450.64,2.55,0.34,25127,0.4,4.54,Teens,West,Conversion,17825.77,0.17,0.34,34.72
CMP0131,2023-11-07,2022-12-02,Email,7441.9,2267,4998,1902.16,1.39,0.27,38810,0.74,5.99,Teens,East,Conversion,6035.93,0.06,0.65,18.57
CMP0257,2023-05-28,2023-08-11,Affiliate,9856.32,6291,3979,12910.29,3.28,0.32,87564,0.14,4.75,Seniors,East,Awareness,3715.64,0.06,1.32,6.07
CMP0005,2023-09-19,2022-09-18,Affiliate,439.62,9577,2419,15104.88,4.61,0.07,71605,0.31,5.37,Seniors,North,Conversion,10598.68,0.01,0.56,39.83
CMP0218,2022-09-04,2022-08-21,Affiliate,522.22,1568,3056,1020.96,0.18,0.43,76353,0.73,6.05,Teens,West,Retention,35286.91,0.1,2.21,45.33
CMP0255,2022-05-31,2023-03-05,Affiliate,4338.02,4133,245,6164.75,4.96,0.18,71599,0.78,2.9,Teens,South,Retention,33747.7,0.1,0.14,36.3
CMP0398,2022-10-06,2023-11-01,Email,6630.26,1602,3344,3157.52,2.77,0.09,44252,0.27,8.58,Adults,West,Awareness,44830.73,0.06,2.79,20.04
CMP0359,2022-05-08,2022-10-17,Email,3925.01,9546,1084,5009.94,4.02,0.02,29670,0.23,3.4,Seniors,West,Retention,45706.88,0.19,1.22,34.07
CMP0283,2023-03-04,2023-11-19,Affiliate,9996.42,6700,4456,10608.35,0.68,0.04,44079,0.74,9.98,Teens,East,Retention,38825.63,0.11,0.41,37.29
CMP0393,2022-05-05,2022-08-18,Social Media,2034.06,4914,4522,2630.27,1.53,0.34,59275,0.67,9.77,Teens,West,Awareness,1834.37,0.04,0.13,12.17
CMP0207,2022-09-30,2022-03-26,Email,178.46,5144,2900,4981.77,4.89,0.36,83653,0.55,3.81,Seniors,South,Awareness,6314.94,0.17,2.76,42.83
CMP0015,2023-11-11,2022-07-02,Social Media,1982.28,127,753,11515.71,1.51,0.08,81570,0.47,5.76,Teens,West,Retention,37252.35,0.09,1.43,38.33
CMP0346,2023-09-19,2023-07-10,Social Media,8879.74,7998,3953,10408.13,2.12,0.31,57079,0.8,9.35,Seniors,West,Retention,41492.28,0.15,2.63,28.48
CMP0042,2023-12-05,2022-02-13,Affiliate,1536.98,9192,1015,17223.02,1.48,0.25,3228,0.32,6.01,Adults,East,Retention,30977.3,0.08,1.68,10.89
CMP0380,2023-07-24,2022-09-03,Affiliate,4841.85,9140,22,3436.3,2.4,0.47,24929,0.62,8.04,Seniors,East,Awareness,18822.87,0.02,0.44,42.09
CMP0461,2023-07-18,2023-10-03,Search,4250.83,200,1860,7712.75,0.88,0.34,90566,0.84,5.2,Adults,West,Retention,10021.69,0.2,1.99,20.82
CMP0179,2023-11-11,2022-05-16,Social Media,6690.68,4610,4911,18525.01,2.59,0.26,83078,0.24,5.23,Adults,East,Awareness,34146.46,0.17,2.24,13.11
CMP0063,2023-04-26,2022-02-18,Search,640.5,7494,3613,16018.07,1.56,0.15,52874,0.25,4.34,Adults,East,Retention,21219.59,0.05,1.62,49.64
CMP0352,2023-03-12,2023-03-03,Affiliate,6621.63,3340,2270,12148.47,4.09,0.24,25525,0.2,5.37,Adults,North,Awareness,19173.8,0.17,0.91,32.47
CMP0231,2022-01-20,2023-11-23,Social Media,3612.04,1588,4375,15495.35,2.01,0.13,70358,0.31,1.51,Seniors,South,Retention,24024.95,0.16,2.52,40.68
CMP0241,2023-08-22,2023-03-10,Email,9267.79,1553,993,9243.43,3.98,0.34,51237,0.56,9.71,Seniors,North,Conversion,41981.13,0.16,0.38,11.15
CMP0052,2023-07-19,2022-11-19,Search,8503.98,1901,4879,18258.4,3.24,0.3,83086,0.36,8.65,Adults,East,Conversion,32491.63,0.06,1.66,32.83
CMP0096,2023-02-02,2022-02-27,Affiliate,4055.11,8184,1969,12193.3,4.58,0.16,40128,0.55,8.65,Teens,West,Awareness,28212.28,0.04,2.52,38.03
CMP0388,2023-11-14,2022-04-21,Social Media,9929.63,4659,2238,14064.9,4.07,0.02,49576,0.49,7.11,Adults,North,Conversion,16661.52,0.11,1.25,17.42
CMP0222,2022-02-11,2023-11-07,Affiliate,614.24,6340,1772,13213.73,4.52,0.49,63910,0.52,2.74,Adults,East,Retention,16955.03,0.14,1.26,11.73
CMP0485,2023-10-13,2022-04-11,Search,7907.46,7917,1298,13618.91,2.68,0.04,99550,0.86,2.92,Adults,North,Conversion,49419.53,0.1,0.94,39.08
CMP0407,2023-08-30,2023-09-02,Affiliate,4394.98,1615,1026,13000.73,4.58,0.28,24196,0.27,1.79,Teens,South,Retention,24115.25,0.09,1.15,17.21
CMP0231,2022-01-16,2023-12-02,Affiliate,4389.72,8315,2163,1938.41,0.86,0.43,4839,0.64,8.03,Teens,East,Retention,12349.97,0.1,1.09,31.51
CMP0237,2022-03-05,2022-05-18,Email,1784.32,8687,4592,12275.06,0.51,0.31,81988,0.48,9.07,Adults,West,Awareness,36355.26,0.19,1.15,40.06
CMP0143,2023-08-28,2023-11-14,Affiliate,5197.31,1527,4509,15776.29,2.68,0.3,64945,0.64,6.54,Seniors,South,Awareness,37779.86,0.19,0.32,10.43
CMP0171,2023-02-12,2022-02-13,Social Media,938.71,6185,4495,507.72,4.15,0.36,22511,0.58,8.65,Teens,East,Retention,19600.09,0.19,1.03,28.85
CMP0029,2023-09-24,2023-01-18,Social Media,6204.11,1113,617,17887.68,1.14,0.16,59727,0.71,9.15,Teens,East,Retention,39561.63,0.07,2.83,39.41
,2023-12-05,2022-07-04,Email,2491.75,7379,4054,19068.56,4.85,0.2,11589,0.53,2.32,Adults,North,Awareness,43626.59,0.01,1.2,11.66
CMP0013,2023-10-12,2023-12-04,Social Media,7276.09,4326,4228,2999.71,1.01,0.05,70021,0.66,4.48,Seniors,East,Retention,41653.44,0.2,2.81,7.69
CMP0160,2023-12-22,2023-08-31,Affiliate,6112.88,8711,2846,10933.52,3.57,0.01,9616,0.69,2.25,Seniors,North,Retention,4545.31,0.02,0.21,20.1
CMP0327,2022-02-05,2023-07-06,Affiliate,7489.41,3449,4142,2656.63,4.58,0.14,52854,0.24,4.57,Seniors,West,Awareness,39825.2,0.19,1.94,42.44
CMP0187,2022-01-31,2023-11-10,Social Media,7522.45,6176,719,6018.65,4.83,0.41,72606,0.84,5.22,Teens,North,Retention,20659.41,0.1,1.24,15.05
CMP0243,2023-01-28,2023-06-25,Search,2047.42,7857,776,12619.1,3.34,0.31,33471,0.68,7.39,Teens,East,Retention,6227.17,0.12,1.1,16.71
CMP0086,2023-07-08,2023-09-21,Affiliate,106.68,5287,4608,6405.63,2.91,0.08,41268,0.18,7.03,Adults,North,Conversion,44719.15,0.03,1.76,7.46
CMP0284,2022-02-17,2023-08-10,Social Media,3721.04,9718,3608,7628.23,0.55,0.22,28272,0.79,9.9,Adults,West,Conversion,24976.85,0.18,0.43,16.59
CMP0066,2022-11-18,2022-12-07,Affiliate,9198.79,7118,2974,15049.63,0.2,0.02,60377,0.25,3.04,Teens,West,Conversion,43974.17,0.04,2.22,29.3
CMP0170,2022-08-14,2023-01-29,Affiliate,5821.2,4370,101,11712.17,4.93,0.4,61835,0.57,2.39,Seniors,North,Awareness,30331.3,0.18,2.49,41.57
CMP0045,2022-03-29,2023-10-02,Email,7302.27,8755,109,10601.87,1.44,0.24,45659,0.35,7.55,Seniors,North,Conversion,16943.46,0.05,0.21,13.09
CMP0062,2022-02-15,2023-04-27,Social Media,8807.75,489,3034,6821.38,0.45,0.15,35736,0.56,7.33,Teens,East,Retention,29319.79,0.05,0.55,17.94
CMP0441,2023-12-07,2022-03-26,Affiliate,9069.98,6991,695,14230.95,2.74,0.39,21492,0.81,2.22,Teens,South,Retention,47941.35,0.04,0.44,17.44
CMP0134,2023-05-26,2022-10-29,Search,5337.35,235,1760,8767.35,1.63,0.49,77506,0.81,8.36,Adults,South,Retention,31485.38,0.04,2.82,30.72
CMP0284,2022-02-15,2022-10-09,Social Media,5455.33,2556,3958,18026.87,1.85,0.21,20985,0.73,4.09,Seniors,West,Conversion,40892.45,0.14,2.11,29.41
CMP0028,2022-11-12,2023-04-15,Search,8524.29,2371,3679,12231.17,1.83,0.39,58272,0.75,5.24,Seniors,West,Retention,43375.15,0.01,0.93,21.67
CMP0108,2022-11-16,2023-11-25,Social Media,8094.11,8892,403,10997.1,1.32,0.17,34799,0.51,7.18,Seniors,North,Awareness,20174.77,0.16,0.38,45.07
CMP0044,2022-03-06,2022-07-24,Search,7018.7,7213,603,16161.12,4.84,0.38,15761,0.79,6.47,Adults,North,Retention,8673.42,0.15,2.03,39.22
CMP0340,2023-02-21,2023-06-21,Search,6084.2,8910,2891,9966.1,1.4,0.48,96984,0.47,7.01,Teens,East,Retention,48804.39,0.09,0.36,28.48
CMP0286,2023-05-24,2023-05-16,Social Media,6210.43,9868,895,5946.12,2.83,0.33,41711,0.27,2.03,Adults,West,Retention,44538.64,0.17,2.77,32.0
CMP0446,2023-08-03,2023-04-28,Email,3692.82,6196,3062,3524.39,1.27,0.13,2083,0.82,3.59,Teens,East,Awareness,30046.75,0.14,0.87,18.37
CMP0331,2022-04-02,2022-10-25,Email,8425.09,7455,514,11455.46,3.83,0.35,56922,0.47,8.31,Teens,South,Retention,47354.13,0.19,0.87,48.87
CMP0128,2023-02-25,2023-05-10,Social Media,6216.02,5606,3760,8784.7,1.22,0.42,42515,0.58,9.37,Adults,North,Retention,30999.03,0.14,1.43,18.34
CMP0348,2022-09-12,2023-10-25,Affiliate,2312.93,8300,1787,8248.83,3.11,0.21,83023,0.6,4.72,Teens,South,Retention,31481.68,0.13,2.84,33.39
CMP0473,2022-05-03,2022-02-16,Social Media,2474.45,9495,4447,7313.44,4.19,0.31,64450,0.17,9.66,Teens,West,Retention,31829.99,0.03,1.23,42.27
CMP0231,2023-10-11,2023-07-14,Social Media,8629.87,7711,3507,13596.44,1.43,0.13,51610,0.38,9.38,Adults,East,Awareness,41439.56,0.18,1.1,49.16
CMP0190,2022-05-20,2023-06-05,Affiliate,6294.5,8885,143,10620.43,4.04,0.23,35003,0.39,8.66,Teens,West,Conversion,16327.32,0.13,1.8,38.58
CMP0225,2022-12-27,2023-12-19,Social Media,4047.17,8897,2935,10976.15,0.55,0.09,45541,0.67,7.75,Teens,North,Awareness,16204.93,0.1,2.93,7.4
CMP0385,2022-03-27,2022-12-24,Social Media,1952.3,6120,4317,6508.43,0.67,0.42,6255,0.64,5.78,Adults,East,Conversion,2595.41,0.01,0.81,13.78
CMP0377,2023-02-02,2023-12-21,Affiliate,6141.14,1569,594,12466.19,2.06,0.06,48575,0.89,2.91,Teens,North,Awareness,40633.26,0.11,2.62,33.42
CMP0283,2023-05-19,2023-09-03,Affiliate,1924.67,1795,1446,8368.56,2.09,0.04,67983,0.68,3.29,Seniors,West,Conversion,13901.71,0.12,1.54,12.42
CMP0446,2022-10-07,2023-06-21,Email,4754.65,1406,366,15504.86,2.63,0.27,12260,0.28,2.45,Adults,West,Awareness,11741.95,0.15,2.39,29.97
CMP0121,2023-04-09,2022-04-23,Search,6807.35,5432,3364,10825.85,0.22,0.3,64904,0.38,8.64,Adults,West,Retention,24290.88,0.04,1.17,37.47
CMP0116,2023-04-07,2023-01-05,Search,5697.61,9979,1760,6144.32,0.67,0.46,16437,0.23,1.06,Adults,North,Awareness,43052.02,0.03,1.41,38.54
CMP0461,2022-07-01,2023-07-21,Email,9228.79,5897,1710,3380.73,0.15,0.11,11644,0.79,3.4,Adults,South,Awareness,30337.58,0.12,1.23,25.92
CMP0233,2023-03-01,2023-03-22,Email,493.24,4083,1719,14148.75,4.78,0.39,75016,0.78,6.45,Teens,West,Conversion,42286.86,0.17,1.59,8.87
,2023-11-26,2022-08-04,Search,2869.97,9340,3691,7736.56,1.64,0.33,29520,0.83,9.87,Seniors,South,Retention,1020.4,0.13,0.57,22.83
CMP0359,2023-02-12,2022-11-24,Email,665.15,1835,546,1777.47,3.47,0.37,2900,0.63,3.68,Seniors,North,Retention,10278.78,0.16,2.5,16.12
CMP0198,2023-05-17,2023-11-28,Social Media,2026.58,4428,2478,18340.91,3.08,0.09,38630,0.32,2.9,Adults,West,Retention,36135.15,0.08,1.23,42.89
CMP0456,2023-05-12,2022-01-20,Email,1327.44,3459,160,8039.58,3.65,0.23,91166,0.82,1.68,Adults,West,Awareness,14904.79,0.05,1.06,46.73
CMP0411,2023-02-12,2023-01-13,Email,7353.35,8976,1765,15045.89,4.43,0.18,11048,0.32,3.56,Adults,West,Conversion,46983.01,0.06,2.53,45.38
CMP0137,2022-01-30,2022-06-30,Email,3756.82,6427,2560,9448.85,1.24,0.35,20768,0.41,8.44,Adults,South,Retention,38010.31,0.05,0.73,26.02
CMP0318,2023-11-25,2022-04-25,Email,9257.94,9240,897,17873.06,2.19,0.3,36141,0.12,2.18,Teens,North,Awareness,35319.73,0.18,2.21,19.34
,2023-05-22,2023-10-28,Search,331.44,7041,3005,1066.91,1.71,0.48,54389,0.56,2.34,Adults,South,Retention,1805.71,0.19,1.09,41.78
CMP0225,2022-12-06,2022-10-03,Affiliate,6563.95,404,4848,5558.43,0.5,0.08,74947,0.45,2.29,Seniors,West,Conversion,34888.54,0.12,1.76,26.05
CMP0307,2023-08-27,2022-07-10,Search,9708.39,2497,2572,11142.63,0.26,0.24,57856,0.62,2.05,Adults,West,Conversion,26712.84,0.13,1.6,38.55
CMP0234,2022-07-22,2022-01-23,Search,1840.8,6167,1618,6802.97,3.85,0.35,68494,0.87,5.08,Adults,North,Retention,9473.67,0.18,1.78,19.54
CMP0172,2022-09-18,2022-06-02,Affiliate,4480.08,2626,1251,14982.43,0.73,0.19,52882,0.15,8.45,Seniors,South,Conversion,29756.5,0.07,1.79,45.77
CMP0152,2023-08-27,2022-06-07,Search,7048.71,7259,217,13924.15,0.18,0.46,75598,0.17,5.14,Seniors,South,Conversion,6167.72,0.06,2.09,47.04
CMP0463,2023-07-18,2022-10-17,Social Media,6368.07,286,3842,997.72,2.25,0.43,77983,0.55,5.9,Teens,South,Conversion,24832.37,0.18,1.46,14.8
CMP0315,2023-11-11,2023-06-01,Affiliate,5703.67,1664,3371,12210.0,1.68,0.44,34936,0.9,6.15,Seniors,West,Conversion,10379.53,0.05,1.53,29.14
CMP0374,2022-08-02,2023-07-04,Social Media,3334.89,6913,2909,16799.78,0.42,0.31,14470,0.33,4.47,Adults,South,Conversion,1520.36,0.2,2.3,35.96
CMP0160,2022-04-09,2023-11-05,Search,7309.18,2009,3597,6654.63,0.35,0.24,83937,0.53,4.05,Seniors,East,Retention,19153.81,0.16,0.71,16.91
CMP0096,2022-12-03,2022-05-29,Search,6567.23,8569,2765,3217.5,4.57,0.19,6915,0.26,6.69,Adults,West,Conversion,19060.66,0.18,2.36,12.79
CMP0472,2022-11-07,2022-08-10,Affiliate,1711.72,1582,2735,14896.79,4.7,0.07,77934,0.52,4.15,Teens,South,Awareness,26297.6,0.06,0.12,14.9
CMP0233,2023-08-25,2023-09-19,Search,9644.5,8004,4044,18058.34,2.46,0.47,93536,0.25,2.05,Teens,West,Awareness,48126.4,0.17,1.77,42.7
CMP0180,2023-02-25,2022-11-29,Email,5601.16,4982,2289,13309.63,4.26,0.14,3065,0.24,8.76,Seniors,East,Awareness,4890.21,0.08,1.36,19.24
CMP0113,2022-09-05,2023-12-11,Social Media,5302.07,7078,998,16997.85,4.02,0.4,34999,0.37,6.28,Teens,South,Conversion,11973.63,0.09,1.93,27.5
CMP0318,2022-02-04,2023-12-08,Social Media,8497.54,9940,4986,19973.97,2.94,0.02,79785,0.85,8.46,Adults,East,Retention,23078.05,0.13,1.52,5.85
CMP0497,2022-07-12,2023-06-24,Email,6440.09,2024,2869,10238.03,3.78,0.2,67963,0.63,5.3,Teens,East,Conversion,18115.71,0.19,2.39,16.14
CMP0442,2022-01-08,2023-10-25,Affiliate,837.34,2798,4312,18738.13,4.66,0.29,54884,0.4,6.79,Teens,West,Conversion,28655.69,0.11,0.67,28.58
CMP0052,2023-04-11,2023-09-01,Affiliate,5115.23,9589,1659,7215.06,2.87,0.16,75070,0.61,9.28,Teens,East,Awareness,40392.9,0.13,0.88,20.61
CMP0268,2023-01-02,2022-10-07,Email,7827.91,9643,2418,15040.14,2.61,0.11,95721,0.26,7.74,Teens,South,Conversion,21494.03,0.18,1.78,44.58
CMP0295,2022-10-31,2022-07-16,Email,7029.8,9509,2430,18078.59,0.12,0.05,5974,0.61,4.16,Adults,East,Retention,16149.97,0.05,0.78,29.25
CMP0386,2023-04-24,2023-01-14,Social Media,9710.61,371,1134,10657.07,2.76,0.49,24429,0.84,3.96,Adults,South,Awareness,12168.74,0.1,2.84,38.31
CMP0387,2023-05-02,2023-09-14,Email,346.67,1423,538,12716.11,4.11,0.44,95634,0.85,3.45,Adults,North,Awareness,39609.44,0.18,2.59,32.73
CMP0113,2023-10-20,2023-07-18,Email,2686.07,7851,1281,19424.63,3.83,0.16,87759,0.57,5.28,Adults,East,Retention,5534.01,0.17,2.3,48.78
CMP0101,2023-08-12,2023-04-13,Email,5536.65,2343,1429,5398.01,3.26,0.02,89072,0.8,9.28,Teens,North,Conversion,24800.6,0.02,2.28,26.23
CMP0113,2022-06-23,2022-01-21,Search,6232.95,3052,4183,7441.57,0.22,0.27,53365,0.41,1.16,Teens,East,Awareness,19293.85,0.02,1.98,16.52
CMP0440,2022-03-30,2023-07-22,Email,2816.12,430,1745,15559.4,4.63,0.17,39767,0.81,7.85,Teens,West,Retention,32000.65,0.17,2.23,10.02
CMP0081,2022-08-26,2023-01-14,Search,8285.34,5971,4146,7148.92,2.2,0.07,71514,0.37,4.17,Seniors,North,Awareness,27595.97,0.06,0.2,47.87
CMP0187,2023-11-07,2022-07-28,Social Media,1727.04,3657,4395,10265.12,2.9,0.4,51367,0.66,8.29,Teens,East,Conversion,17987.55,0.08,1.78,7.86
,2023-07-25,2022-04-03,Social Media,108.41,7664,1158,1483.93,2.05,0.18,21779,0.84,4.9,Seniors,North,Awareness,6178.16,0.14,0.86,21.59
CMP0002,2022-05-11,2022-02-13,Affiliate,9528.67,1927,1533,11526.94,1.81,0.49,70128,0.55,7.5,Teens,South,Conversion,7680.41,0.14,0.38,7.62
CMP0130,2022-10-19,2023-05-04,Social Media,3976.41,8049,2771,12722.3,2.6,0.36,69071,0.32,8.54,Seniors,South,Retention,34383.22,0.14,2.92,27.3
CMP0220,2022-07-08,2022-11-02,Affiliate,9579.15,7284,720,2110.79,2.52,0.42,2675,0.66,5.23,Teens,South,Retention,25158.84,0.03,2.84,9.54
CMP0054,2023-06-09,2022-09-17,Search,2851.52,7972,970,5256.09,1.85,0.31,87394,0.19,7.59,Seniors,East,Retention,39641.76,0.12,2.73,12.92
CMP0343,2022-01-15,2022-08-13,Email,728.14,2273,4928,8947.14,4.04,0.29,15549,0.38,1.62,Teens,East,Awareness,46335.83,0.1,1.98,38.16
CMP0485,2023-03-14,2022-06-27,Social Media,7747.94,3809,3719,15734.2,0.35,0.22,77672,0.82,3.68,Adults,East,Conversion,34057.24,0.16,0.11,8.06
CMP0224,2023-11-20,2022-04-16,Email,8374.61,229,14,922.31,0.67,0.05,32399,0.69,3.9,Teens,South,Conversion,45693.19,0.04,0.96,33.93
CMP0225,2023-09-13,2023-03-01,Affiliate,4971.66,5987,4929,6961.32,0.5,0.37,64785,0.14,5.28,Adults,North,Conversion,2352.08,0.14,0.15,46.83
CMP0385,2023-11-10,2022-02-24,Search,831.12,1658,127,595.41,2.87,0.18,76424,0.56,6.82,Teens,East,Retention,27333.97,0.16,1.06,42.51
CMP0403,2022-03-30,2023-01-08,Social Media,6575.93,3300,2801,10665.01,2.12,0.11,90186,0.3,5.23,Adults,West,Conversion,14083.84,0.2,0.96,29.67
CMP0126,2023-06-25,2022-08-06,Email,1903.23,3824,4766,10226.13,2.32,0.07,11606,0.11,8.59,Seniors,West,Conversion,10639.56,0.13,1.76,5.96
CMP0130,2022-03-16,2022-09-11,Affiliate,8508.88,3633,1576,15229.75,2.93,0.05,81001,0.31,3.32,Seniors,South,Awareness,14735.51,0.06,0.51,47.8
CMP0053,2022-03-23,2022-12-19,Email,2812.83,5165,4772,576.43,1.69,0.24,34673,0.72,2.21,Adults,East,Retention,41153.86,0.17,1.04,14.21
CMP0172,2022-03-09,2022-06-07,Social Media,8492.29,4793,3382,15294.92,1.0,0.42,12847,0.42,4.34,Adults,East,Conversion,31865.23,0.16,2.7,40.48
CMP0218,2023-07-19,2022-12-13,Email,4326.55,8906,3339,17878.93,1.6,0.07,61698,0.31,3.18,Seniors,West,Conversion,39079.09,0.02,0.77,18.76
CMP0160,2023-01-25,2022-04-27,Search,6005.23,5362,2718,6689.69,4.97,0.26,3124,0.9,6.34,Adults,South,Retention,25491.65,0.15,1.53,25.83
CMP0198,2022-10-30,2023-01-20,Social Media,7916.67,1964,1195,7006.96,4.77,0.2,74721,0.56,6.13,Seniors,North,Retention,14093.84,0.14,0.44,23.65
,2023-11-10,2022-05-02,Affiliate,500.35,787,3356,520.85,4.79,0.27,14644,0.28,7.63,Seniors,North,Awareness,23940.83,0.06,2.28,41.5
CMP0247,2023-05-07,2023-10-20,Social Media,8229.54,7400,4522,8867.7,0.24,0.04,77469,0.26,8.07,Adults,East,Conversion,11525.46,0.12,0.33,18.67
CMP0324,2022-12-02,2023-09-17,Affiliate,1472.62,6507,1157,12453.77,0.54,0.27,6660,0.18,2.28,Adults,South,Retention,49580.61,0.11,0.59,12.53
CMP0439,2023-07-30,2023-02-05,Affiliate,3648.34,4342,4975,2892.55,0.32,0.28,87791,0.59,4.1,Adults,South,Awareness,38880.98,0.06,2.96,5.13
CMP0203,2022-12-17,2023-09-06,Social Media,4780.53,6059,3076,13314.72,4.1,0.44,54463,0.8,1.71,Seniors,North,Conversion,4057.29,0.1,0.96,7.67
CMP0184,2023-08-11,2022-05-10,Affiliate,8964.72,6123,625,7631.98,4.96,0.11,25027,0.79,7.12,Teens,West,Retention,49898.96,0.05,0.13,31.78
CMP0123,2022-02-10,2023-01-14,Social Media,322.16,6298,3130,13623.46,2.76,0.41,52265,0.85,8.21,Seniors,East,Retention,8341.04,0.04,0.79,46.87
CMP0401,2022-03-06,2022-08-07,Search,5636.11,1717,1036,5396.4,3.53,0.38,53692,0.12,9.65,Teens,North,Conversion,33249.35,0.19,1.35,21.26
CMP0255,2023-06-17,2023-12-05,Search,6460.97,6180,3080,15605.6,1.83,0.46,93773,0.55,9.61,Seniors,South,Awareness,19581.35,0.12,1.46,21.79
CMP0294,2022-07-04,2022-05-13,Email,3234.16,1999,771,11202.63,3.85,0.46,62127,0.83,6.69,Adults,South,Awareness,27638.32,0.16,1.28,21.58
CMP0280,2023-10-07,2022-02-23,Search,2975.82,2134,2640,10897.3,3.31,0.39,63027,0.82,7.65,Seniors,South,Retention,35999.9,0.07,0.49,37.96
CMP0325,2023-04-14,2023-09-22,Affiliate,4955.64,6422,4376,10019.09,4.02,0.46,47769,0.32,2.88,Adults,North,Retention,15814.17,0.07,0.64,43.64
CMP0372,2022-04-16,2022-05-20,Email,1952.29,7629,2015,16918.51,2.55,0.14,10926,0.5,6.25,Teens,West,Awareness,6014.25,0.11,2.03,15.35
CMP0098,2023-04-03,2023-01-21,Email,4734.38,7475,4832,11307.97,1.05,0.09,57969,0.18,3.98,Adults,East,Retention,33192.68,0.17,2.92,20.5
CMP0198,2023-02-04,2023-08-05,Social Media,7673.75,4073,443,3612.19,2.43,0.15,82884,0.32,1.98,Adults,North,Retention,2252.35,0.19,2.27,15.89
CMP0470,2022-10-11,2023-07-23,Email,8469.42,825,4627,12703.22,1.63,0.42,83840,0.89,5.41,Adults,West,Conversion,12021.41,0.02,2.33,37.92
CMP0395,2022-09-20,2023-03-21,Social Media,3913.1,3603,2926,10524.69,3.5,0.16,21249,0.57,4.79,Seniors,West,Awareness,1425.67,0.1,1.37,18.69
CMP0240,2022-11-23,2023-06-25,Email,6211.29,8131,3972,1844.19,0.77,0.41,20059,0.9,1.62,Adults,East,Retention,37028.92,0.18,1.14,20.86
CMP0144,2022-05-15,2022-09-21,Search,100.2,9469,2547,11831.08,1.73,0.19,99757,0.11,9.59,Seniors,West,Awareness,44246.58,0.11,2.42,48.9
CMP0097,2022-04-22,2022-11-13,Social Media,5548.49,2440,4915,2048.0,0.13,0.4,46909,0.88,9.61,Teens,North,Conversion,16910.45,0.1,2.11,31.38
CMP0201,2022-01-04,2023-02-05,Affiliate,9754.84,6639,1232,14634.22,4.1,0.43,10574,0.38,6.03,Seniors,West,Awareness,16423.9,0.04,1.4,26.24
CMP0124,2022-05-25,2023-12-08,Email,3191.42,3141,4541,13268.22,2.09,0.34,64929,0.17,9.5,Teens,North,Awareness,5774.16,0.09,2.3,16.54
CMP0187,2022-11-17,2023-05-03,Search,5988.28,7200,2274,10118.5,3.9,0.49,27521,0.17,3.32,Adults,South,Retention,3081.88,0.15,0.31,21.42
CMP0326,2023-11-10,2023-10-12,Search,7646.61,1659,1543,15101.29,0.58,0.37,87097,0.38,8.12,Adults,North,Awareness,12546.5,0.14,0.29,13.48
